User Type,Username,Date,Text
,usaf-nwa,2006-01-21T21:49Z,Sweet Shit Dude
,DaN.i.am,2006-03-08T00:53Z,n1 PopArt mate. Gonna try this out soon.
,JosÃ© Eduardo,2006-04-17T17:59Z,"pop art, when i use the pss777 in the fs2004 the gauges will be off.... why i can turn on all gauges???"
,SPIKE001,2006-07-11T04:26Z,"@ JosAC, to turn the gauon ya need to run thru the checklist! or when ya in the 2D click Set-up panel options, n find where it says ""Dont Change"", that should do it for next time ya load it up. Any body the the PSS 777 Liverys? i aint payin £75!! thanks!"
,policeuk,2006-11-30T08:33Z,Thx popArt your the man!!!!.
,mxc8099,2007-05-04T01:56Z,would anyone please reseed Aerosoft Beech on the beach.rar. I am at 58% and have a share ratio for this file of 16%. I have seen listings of 100% in my peers column but not seeding. This is a beautiful aircraft....some one please help!
,hejmeddig123,2007-09-22T16:16Z,It works for me almost.Only one problem When i put Auto pilot on it works but when i but HDG so the plane can turn it wont can some help me.. ? (:
,airman123,2008-01-18T11:53Z,"If you have downloaded this torrent, then you have helped put PSS out of buissness. That means they will make no more addons. For proof, go to ""http://www.phoenix-simulation.co.uk"" and see for your self. I hope your happy!"
,FSimmer,2009-08-31T22:50Z,Does the PSS 777 manual come with this download. For some reason I am unable to locate it
,panagospk,2010-01-06T21:39Z,"The thing is:I downloaded the whole package,and I thank you a lot.BUT:how exactly can I hand too many files without a single""readme""file with some instructions.....?I agree that this must be a wonderfull plane,but with no instructions there`s much of difficulty."
