User Type,Username,Date,Text
,phearbear,2004-10-29T21:23Z,"whaa, underbart ,tack! :)"
,FrostWolf,2004-11-30T15:53Z,Någon annan som har lust att Seeda ?  ^_^x  Verkar vara ett mycket intressant spel 
,Guymelef,2004-12-08T12:28Z,We need a seed 99.7% :(
,zapper,2004-12-08T12:29Z,japp. :P
,Guymelef,2004-12-08T12:36Z,"i only can write in english, sorry.are there form to contact the uploader?"
,Guymelef,2004-12-08T19:28Z,"somebody transfer me the rest, i am going to download till 100% of one seed."
,French_Look,2004-12-20T10:20Z,"Tack, stort tack! Detta spel överträffar allt på alla punkter, underbart kul. Synd att det inte finns i PAL så man kan köpa det. tack"
,French_Look,2004-12-20T12:26Z,"Jag tror jag dör om jag inte får tag i detta soundtrack snart, om nån vet var jag kan finna det så snälla BERÄTTTA! Det är så skönt, tack på förhand"
,atlasrepza,2004-12-31T10:47Z,ingen där som vill seeda lite till?
,Dannyblizz,2005-01-12T13:01Z,"Hur får man spelet att fungera?
Det ligger inte i CUE & BIN filer utan WinRAR Achive.
Beskrivning hur man gör skulle underlätta en del för mig.
///DannyBoy"
,evil_ed,2005-01-12T22:19Z,Packa upp det med winrar och bränn sedan som en image med exempelvis NERO.
,MegaHz,2005-01-13T17:40Z,"det här spelet är beroendeframkallande. har man spelat det mycket, så kan man inte gå utanför dörren utan att vilja rulla över allt i sin väg... helt sjukt.

letar oxå efter soundtracket... om nån hittar det, skriv gärna vart man får tag på det..."
,MegaHz,2005-01-13T18:40Z,"hittade soundtracket här:
http://www.lokitorrent.com/torrents.php?search=KATAMARI&cat=0&incldead=0

21 spår, 192kbps. lyssnar nu..."
,evil_ed,2005-03-01T00:39Z,"Här rullar det fortfarande på :D :) ;)

:band: 

Spelet rockar!"
,Oblivion165,2005-03-05T20:18Z,"Come on, someone needs to seed this! :)"
,evil_ed,2005-03-23T01:07Z,"na na na na na na na na na na na na na na, budum budum budmu..."
,exhaustedsha,2005-04-02T02:26Z,"hi guys, i know this is kind of a newbie question but how do i burn this? i tried burning this right away but it doesn't work.. please help.. thanks in advance. "
,f03rt,2005-04-29T11:57Z,"snälla, kan någon seeda? Verkar vara ett sjukt ballt spel..."
,kartritaren,2005-07-29T14:59Z,Bästa soundtracket sen MI2...
,kartritaren,2005-07-29T14:59Z," Jag har Minna Daisuki Katamari Damashii förresten, och funderar på att lägga upp.. Är det intressant eller?"
,gargoylegecko,2006-01-06T02:59Z,"Would I be able to emulate this? If so, how? I don't a PS2."
,Tommy hubbe Myrén,2006-01-11T23:16Z,"Ja Kartritaren! =P
Snälla! Snälla! Snälla!"
,radiogrammofon,2007-07-09T21:30Z,"could someone please seed.. Its running, but very very slow. So anxious to get this.. just love katamari"
,Kironken,2007-11-22T19:53Z,Can someone seed? it's stuck on 82.8%
,tjoooooo,2008-04-03T22:55Z,"Finns det någon bra emulator att använda då? Jag vill spela, men äger inget ps2...

Is the possibly any good emulator to use with this game? I really do want to play this game but unfortunately I do not own a PS2.. :("
,opaldream,2008-04-17T10:35Z,so sad... wasted 3 blank dvds... loaded img in daemon tried nero/alcohol set type of dvd to playstation 2. files in dvd and virtual drive (daemon) are exactly the same. Burned other games on alcohol using same procedure and did not have a problem. Am I doing anything wrong or did this torrent work for anyone yet?
,wtfitsed,2008-12-31T06:12Z,Could I get some more seeders it's been downloading for days now =/
,JoeHooker,2009-03-08T18:17Z,"need more seeders, if i can get over 30kb/s ill open up more"
,seeis,2009-03-28T17:05Z,"Translated: Very fun game where you roll a ball to catch objects to grow bigger. Very good soundtrack and a fun multiplayerr game. 

The other things are just crap and nothing about the game..."
,afgaviria,2009-12-27T21:58Z,"works perfect!!!! thanks a lot, i get it in just a couple of hours."
,amathaka,2010-08-31T14:14Z,"tried and tested with PCSX2

thanks evil_ed!"
,zekeisaszekedoes,2010-09-19T01:02Z,"It's insane and trippy and somewhat brilliant.  Tested it on a PAL PS2 using FMCB, made sure to ESR patch the disc, works perfectly."
,Kusari42,2011-07-23T20:59Z,Doesn't run for me with SwapMagic.
,bing0000,2011-09-21T17:12Z,"I get 24 files I need to unrar, I do so, only one of them shows up. Okay, fine. I start with PCSX2. Loading screen. Cool. ""No memory card, do you want to start the game?"" Continue. Cool. Cows and song, awesome! song and animation starts slowing down... oh.. I start pressing buttons... it's completely stopped... cool.. only took 2 months to download"
