Filename,Size,Unit
/Freddie Mercury - Foolin' Around.mp3,4.8,M
/Freddie Mercury - I Was Born To Love You.mp3,5.03,M
/Freddie Mercury - Let's Turn It On.mp3,5.11,M
/Freddie Mercury - Living On My Own.mp3,4.66,M
/Freddie Mercury - Love Me Like There's No Tomorrow.mp3,5.2,M
/Freddie Mercury - Made In Heaven.mp3,5.64,M
/Freddie Mercury - Man Made Paradise.mp3,5.71,M
/Freddie Mercury - Mr. Bad Guy.mp3,5.73,M
/Freddie Mercury - My Love Is Dangerous.mp3,5.11,M
/Freddie Mercury - There Must Be More To Life Than This.mp3,4.15,M
/Freddie Mercury - Your Kind Of Lover.mp3,4.89,M
/Mr. Bad Gy (Freddie Mercury).jpg,13.18,K
