User Type,Username,Date,Text
,tre,2004-06-04T11:10Z,"jerry williams är kUN!G#"""
,esoul,2004-06-04T11:14Z,Jerry är kanske den bästa!
,peer2peer,2004-07-04T20:12Z,Finns det någon som kan seeda????
,QueZone,2004-07-07T19:59Z,Skulle vara mycket bra om någon kunde seeda. Stannat nu på 84%.... :(
,FpCAmbush,2004-08-18T18:15Z,"nån måste seeda nu ju:) jag har fan 99,8% klart :("
,FpCAmbush,2004-08-18T18:17Z,jag MÅSTE ha dom där!!!! jag kommer seeda när det är klart
,peer2peer,2004-09-15T15:01Z,Äntligen!!! Efter 2 månader...!
,lasseponken,2004-11-21T20:47Z,:-( varför lägga ut låtar som inte går att spela :thumbsdown
,Pain,2005-01-18T04:28Z,Men för fan!!!!! Alla har vi fastnat på 99.8%. Kom igen nu ge oss lite mer än så.. så kan man förfölja genom att seeda när man har fått ner 100%
,smulan_,2005-01-20T20:48Z,Här är ytterligare en som har fått ner 99.8%.Seeda någon snälla.
,Axel08,2005-01-21T09:08Z,"Pleease - 99,8"
,k-h-t,2005-01-22T12:46Z,Det verkar som om det är något jävligt konstigt med den här alla fastnar på 99.8% det SUGER!!!
,smulan_,2005-01-26T17:55Z,Jag instämmer i föregående kommentar.Det är andra gången som jag försöker få ned den.Fastnar åter på 99.8%.Vad är fel?Kan någon seeda.
,rmc,2005-02-07T13:26Z,"Trist! körde fast på 99,8%"
,toM_,2005-03-28T10:47Z,plz seeda!!vill ha den här:(
,Tantonta,2005-05-21T01:01Z,Som alla jävla idioter här så har ju inte det här puckot jimmyj73 fattat vad det handlar om. Ska man lägga upp en torrent så ska man fanimej seeda också....Fy fan vad trött man blir på alla förbannade noobs som förstör en fin ide som pirat bay
,errkan,2005-06-23T19:52Z,"Stannar oxå på 99,8 :( "
,peer2peer,2005-06-24T09:49Z,E ni glada nu?
,Peracer,2005-07-01T10:23Z,"Tack så mkt det gick ju fort!
Någon som har Jerkas senaste album?"
,Svante84,2006-02-27T23:02Z,Jag var och så honom i GBG i fredas precis efter semifinalmatchen... jag har sett ett antal konserter i mitt liv (22 bast) men Jerry rockade röven av dem allihop!
,Napoleon666,2006-11-07T16:07Z,Seeda
,monsterkeso,2006-11-18T00:32Z,"Jag har då fastnat på 0,0%.... suger det?"
[V],bullando,2007-02-01T20:10Z,"Fantasiskt fin ljudkvalitet, högsta mp3 formatet i hela 320 kbit/s !!!!! jimmy73 är ett föredömme för andra som lägger ut musik. Har kastat enorma mängder musik i lågt kbit/s format. Denna åker rakt in i arkivet för gott. 
Seedar nu en månad så andra får tillgång till denna förträffliga utgåva av Jerry Williams.
Tackar ödmjukast för detta format."
,Livgivare,2007-04-14T06:28Z,http://thepiratebay.org/tor/3663721/JW
,nenenennis,2008-03-18T14:41Z,Hur seedar man?? Jag är ny här...
