User Type,Username,Date,Text
,theFuzz,2007-12-02T15:34Z,thx
,Wieeeeeee,2008-05-01T22:58Z,"All songs play fine.  Thanks, will seed this for a while!"
,dethkon,2008-05-19T20:14Z,"Thanks for the rip. Can we get some more detailed rip info tho? Like 192, VBR, anything. Otherwise you really don't konw what your getting..."
,sinke71,2008-06-26T21:37Z,thanks
,LeaT,2009-06-09T14:39Z,"@dethkon: very good quality so don't worry. It seems to be spinning around 320 kbit VBR, so really top notch. I thought the quality would be low too since the file seems so small, but don't worry! All files are also in mp3 format for those wondering."
,Xonoxus,2009-06-27T20:13Z,Thank you very much!
,skinyfist,2009-07-02T08:44Z,F**king awsome album..... thx a lot. I lost the CD last week..
,orsoncart67,2009-07-15T19:49Z,"just a bit of info, when a track is around 7mb its usualy 320k  i also lost cd in a move to new home
one of the best muzik artists of this genre of all time thanx for upload much apreciated."
,srnty7,2010-01-19T05:57Z,"Definitely not 320 cbr.

Looks more like V0 (245 vbr) to me."
,chassa479,2010-01-31T14:05Z,thank you good quality
,Kastur,2010-09-18T22:15Z,"Great download but, just a note, this is not their debut cd.

Thanks again, Marckos."
,2ch.so,2011-06-11T12:15Z,                    Never heard this band before. Downloading...
,Focuscar,2011-10-13T23:29Z,nice quality.
