User Type,Username,Date,Text
,djstoffe,2004-11-20T02:38Z,Share the pain är väl (om jag inte fått fel för mig) mulitplayer extension.....eller?????
,Heisenberg,2004-11-20T12:26Z,Är det bara som jag inbillar mig eller är det hunden från Family Guy som gör rösten till huvudpersonen i spelet?
,jackdaniel,2004-12-15T17:12Z,"Någon som vet något om 
""POSTAL 2: Apocalypse Weekend Single Player Add-On"""
,kaz-opu,2005-01-03T17:10Z,Hur FAAAAAN seedar man?
,Xboy89,2005-01-13T00:37Z,"I ""Share the pain"" kan man göra mycket mer saker.. Läs på www.gopostal.com tryck sedan på ""postal 2"" i spalten till vänster.."
,SpinnDoc,2005-01-23T16:28Z,Skulle någon vilja vara så vänlig och seeda.
,Boxon,2005-01-24T00:29Z,Har någon lust att seeda? Jag har 0.2% kvar X/
,EazyB,2005-01-24T07:41Z,seeda e någon fett sjysst!
,c-flak,2005-01-24T17:52Z,Skulle någon va snäll och seeda....Jag har 0.1% kvar 
,EazyB,2005-01-24T19:22Z,seeda snälla har 9.98 kvar!
,bajskillen,2005-01-24T20:26Z,tufft
,Punchline,2005-01-25T17:50Z,"Det vore kalas om någon kan seeda, 99.9%."
,Boxon,2005-01-25T20:54Z,"Ja, 99.9% e jag fast på här oxo. Skulle va schysst som fasiken om någon kunde seeda ett tag! :0"
,pietja,2005-01-26T11:21Z,please seed this torrent
,VaughN,2005-01-26T17:20Z,seeda?
,EazyB,2005-01-28T14:53Z,"ba om nogon seedar ja ligger på 99,9!"
,Boxon,2005-01-28T16:10Z,Kom igen nu..
,patka570,2005-01-28T20:16Z,Suck! är det ingen jäfvel som har 100% som kan seeda elr?
,glenn098,2005-01-29T00:41Z,seeda da for helvete!!!!!
,nazgul_robin,2005-02-01T16:13Z,jo jag undrar för det tar en jävla tid att ladda ner den typ 64 timmar eller nått sånt och undrar hur man gör för att den ska gå snabrare
,Boxon,2005-02-02T07:14Z,-0.14% kvar :/
,Andreaz,2005-02-04T13:36Z,kan någon dela ut så man får hem det sista som e kavr eller vet nån om var man kan hitta detta någon annanstans
,Boxon,2005-02-06T12:23Z,har hoppats på den här i flera veckor nu
,Andreaz,2005-02-06T12:49Z,"verkar inte hända nåt på denna eller ?
ingen som vet nåt annat ställe den kan tänkas finnas på."
,Van_Gogh,2005-02-08T14:44Z,"till de som vill ha detta
http://torrents.vip-torrents.com/POSTAL.2.SHARE.THE.PAIN-DEViANCE.torrent"
,man_dude,2005-02-21T12:54Z,"va fan den stannar ju på 99,9 % ! SEEDA !!"
,Snasis,2005-02-25T15:26Z,vafan e fast på 99.9% jävla skit också...
,Snasis,2005-02-25T15:33Z,vafan kom igen då...
,Snasis,2005-02-27T13:47Z,KOM IGEN SEEDAAAAA E PÅ 99.9%
,AndE,2005-02-28T14:48Z,amen pls seeda ligger på fucking 99.9 %!?
,xkiller,2005-03-04T21:08Z,XXXX OFF
