User Type,Username,Date,Text
,vcoliveira,2007-07-04T09:48Z,"96,9% for a whole day.
Please seed."
,whobro,2008-04-25T22:27Z,Much appreciated!!!
,Shikady,2008-06-08T04:29Z,Thank you
,LezDawson,2008-09-28T04:02Z,Many thanks for a great up.  Nice to see the Season 5 episodes coming through too! :)
,ianOz,2009-03-09T17:40Z,"yeah, please continue to seed, please."
,Shifonjer,2010-04-21T12:42Z,SEED PLEASE
,ak_niko,2010-07-04T11:14Z,"stuck at 0% for the past week. i think you know what I'm gonna ask you to do....
Thanks in advance."
,ODBC,2010-07-30T22:06Z,Thank you for sharing.
,discrt52,2010-09-29T08:43Z,Please seed this tv show! been waiting for a long time. many thx
,650csr,2011-08-03T19:32Z,thanx for the upload
,Elitegoddess,2011-10-26T02:06Z,Please seed this. I love boston legal and didnt think to torrent it till now.
