User Type,Username,Date,Text
,Dyslecty,2006-10-10T17:47Z,"RobertE68, PLZ Upload de file downloading stop at 32%"
,bobbyjjj,2007-01-05T08:23Z,My download stopped at 55.2 %. Is anyone seeding? Pls :)))
,From-2750,2007-01-26T19:22Z,SEES!!!
,alexcold,2007-01-27T22:22Z,55%
,alexcold,2007-01-27T22:42Z,Pls seed!
,alexcold,2007-01-27T23:42Z,????
,alexcold,2007-01-29T03:53Z,I do not obtain seed to finish? 55% stopped pls! seed
,alexcold,2007-01-29T03:55Z,I do not obtain seed to finish? 55% stopped pls! seed..29/1/2007 00:52. :( stopped in 55%
,FurnicK,2007-12-23T14:25Z,Seed! 55.3% complete
,FurnicK,2007-12-23T14:26Z,I'm oploading 200 kb/s to the others so please upload to me!
,FurnicK,2007-12-23T14:28Z,SEED FFS!
,DJ1000,2008-01-11T03:43Z,"Download stopped at 55,3 %. Has anyone this complete file and would seeding it? Please!"
,Saviboy,2008-03-25T11:10Z,"Halika!
Kérdem én hogy miért nem jön le a torrent 55.3 százalék után?
Mradjatok seedelni akkor mert amint látom nem csak én nekem van ilyen problémám!!!"
,Saviboy,2008-03-25T11:15Z,"Hali ismét!
Mi az hogy seed 55.3% completted?
Ekkor kész is a letöltés?
Választ várok!
Köszike!
:-D"
,6thRage,2008-04-07T18:25Z,Seed seed plz!!!
,blestematul,2008-05-22T12:28Z,55.3 % anyone seeding pls? i need these program
,Kidmonster94,2008-11-06T18:24Z,"Seed dude! Stopping at 55,5% Please seed ! (:"
,eazykiel,2008-12-05T02:01Z,Please seed calissssssssssssssssssssss
,hardcoreNL,2010-06-06T15:04Z,"seed plz stuck at 55,5%"
,expertvk17,2012-01-06T00:21Z,cara
,expertvk17,2012-01-06T00:24Z,"THUMBS UP !!! ;]
Downloads of eJays here:
On Youtube:
/watch?""v=D9FUAAokvus


(Everything in the description)"
,expertvk17,2012-01-06T02:46Z,"Saving the guys here. Finally got the Dance eJay 2 and I'm here to help you.

THUMBS UP ON YOUTUBE !!! ;]
Downloads of eJays here:
On Youtube:
/watch?""v=D9FUAAokvus

REMOVE THE QUOTE IN (WATCH?)

(Everything in the description)"
