User Type,Username,Date,Text
,KjTheMan,2005-04-19T02:46Z,and what is this movie about?!
,sunscreens,2005-04-19T07:54Z,"Norsk bilträff har jag för mig, våldsamt populär tillställning"
,sebbe83,2005-04-19T23:46Z,Ingen som kan seeda ? =)
,Arco68,2005-04-19T23:55Z,"Seeder for fullt, men har bare 256 kbps opp, så ha litt tålmodighet. :)"
,Lautsprecher,2005-04-21T17:53Z,"Er det mulig å få KUN extramateriale? Har allerede hovedfilmen, og gidder ikke å laste ned hele filmen på nytt."
,Specter,2005-05-05T18:47Z,"seeda please, vil gjerna filmen :D"
,kyogre,2005-05-18T10:01Z,"Seed!

Er på 50%"
,laerdh,2005-08-01T23:42Z,Seed! Vær så snill! Står fast på 98% !
,jonteochjag,2006-01-26T15:27Z,"Seeda snälla, fast på 99.2 %.."
,Ukj3nt,2006-02-13T02:23Z,Er på 99.2% plz seed :-)
,bmkil,2006-03-04T13:13Z,"seed plz
ej e på 99,2 %"
,maaudio,2006-03-25T11:05Z,"seed står fast på 99,2%"
