Filename,Size,Unit
/01 - Cast of Characters/058-Trialogue89-90CastOfCharacters.mp3,19.93,M
/01 - Cast of Characters/Cast of Characters.txt,1.43,K
/01.gif,3.39,K
/02 - Creativity and Imagination/059-Trialogue89-90Tape1SideA.mp3,17.83,M
/02 - Creativity and Imagination/061-Trialogue89-90Tape1SideB.mp3,17.63,M
/02 - Creativity and Imagination/Creativity and Imagination.txt,6.5,K
/02.jpg,51.69,K
/03 - Creativity and Chaos/062-Trialogue89-90Tape2SideA.mp3,17.49,M
/03 - Creativity and Chaos/063-Trialogue89-90Tape2Sideb.mp3,17.59,M
/03 - Creativity and Chaos/Creativity and Chaos.txt,4.83,K
/03.jpg,18.26,K
/04 - Chaos and Imagination/065-Trialogue89-90Tape3SideA.mp3,18.86,M
/04 - Chaos and Imagination/Chaos and Imagination.txt,2.36,K
/04.jpg,42.04,K
/05 - Light and Vision/067-Trialogue89-90Tape5SideA.mp3,17.36,M
/05 - Light and Vision/068-Trialogue89-90Tape5SideB.mp3,20.35,M
/05 - Light and Vision/Light and Vision.txt,2.38,K
/05.jpg,32.05,K
/06 - Entities/069-Trialogue89-90Tape6SideA.mp3,16.56,M
/06 - Entities/070-Trialogue89-90Tape6SideB.mp3,15.49,M
/06 - Entities/Entities.txt,5.26,K
/07 - The Unconscious/071-Trialogue89-90Tape7SideA.mp3,18.92,M
/07 - The Unconscious/072-Trialogue89-90Tape7SideB.mp3,18.82,M
/07 - The Unconscious/The Unconscious.txt,4,K
/08 - The Resacularization of the World/073-Trialogue89-90Tape8SideA.mp3,18.2,M
/08 - The Resacularization of the World/074-Trialogue89-90Tape8SideB.mp3,17.92,M
/08 - The Resacularization of the World/The Resacularization of the World.txt,4.5,K
/09 - Education in the New World Order/075-Trialogue89-90Tape9SideA.mp3,18.31,M
/09 - Education in the New World Order/076Trialogue89-90Tape9SideB.mp3,16.95,M
/09 - Education in the New World Order/Education in the New World Order.txt,3.94,K
/10 - The Apocalypse/077-Trialogue89-90Tape10SideA.mp3,18.3,M
/10 - The Apocalypse/078-Trialogue89-90Tape10SideB.mp3,18.59,M
/10 - The Apocalypse/The Apocalypse.txt,5.66,K
/10 - The Apocalypse/Thumbs.db,5.5,K
/11 - Podcast 082 - Mini Trialogue (Santa Cruz)/082-Trialogue-MINI.mp3,20.3,M
/11 - Podcast 082 - Mini Trialogue (Santa Cruz)/Podcast 082 - Mini Trialogue (Santa Cruz).txt,2.88,K
/12 - Skepticism and the Balkanization of Epistemology/090-Trialogue-Jun98Pt1A.mp3,21.24,M
/12 - Skepticism and the Balkanization of Epistemology/091-Trialogue-Jun98Pt1B.mp3,14.62,M
/12 - Skepticism and the Balkanization of Epistemology/Skepticism and the Balkanization of Epistemology.txt,3.67,K
"/13 - Trialogues - book covers/Chaos, Creativity, and Cosmic Consciousness.jpg",53.33,K
"/13 - Trialogues - book covers/The Evolutionary Mind- Conversations on Science, Imagination & Spirit.jpg",40.63,K
/13 - Trialogues - book covers/Thumbs.db,7.5,K
/13 - Trialogues - book covers/Trialogues at the Edge of the West.jpg,3.76,K
/Psychedelic Salon - Trialogues - McKenna Abraham Sheldrake.txt,2.89,K
/Thumbs.db,38.5,K
