User Type,Username,Date,Text
,Da Pungvin !,2006-12-31T15:17Z,Thanks for this one. Seed would be great!
,jinsterer.exe,2006-12-31T20:14Z,www.uniquedestiny.com/pacman 
,Jin chen,2007-01-02T19:37Z,i really dont know =S
,enaceo,2007-01-02T21:07Z,"Does it really work or is it just another fake virus or something? 
It's been downloaded once - can anyone certify that it's real?a screenshot maybe ? and can you get banned by valve ?"
,Jin chen,2007-01-03T00:00Z,"ooh i forgot. never use ur account on this release
 or it get banned by valve! create a new account!
:D   hawe a nice day all! 
                                       MVH. Jin Chen
                    JAPAN!"
,Da Pungvin !,2007-01-03T18:58Z,"When i try to install cz:deleted scenes, whole steam freezez. Why?"
,Da Pungvin !,2007-01-03T19:49Z,"cz doesn't wor either. ""this steam account does not own this game"""
,akke91,2007-01-03T21:45Z,"stupid little fucker! u cant play online WHITOUT CSN! STUPID! AND I TOLD U GUYS all games dont work! it SUCKS!!!!! damn idiots! 
                                                 MVH. Jin Chen

                                   JAPAN!"
,Hellonagol,2007-01-05T12:02Z,akke91 your a fucking moron.
,Sutherland,2007-01-07T14:26Z,i agree
,Jin chen,2007-01-08T19:24Z,i agree
,Jin chen,2007-01-08T19:24Z,=D
,Mikloh,2007-01-18T22:23Z,seed
,Mikloh,2007-01-18T22:23Z,please =)
,lf751,2007-01-21T13:18Z,It won't download? :(
,lf751,2007-01-21T13:18Z,Is there a website so i can have a fast download?
,tanstaafLunch,2007-02-19T06:53Z,SEED PLEASE!!
,Drixi,2007-02-24T19:23Z,i dont understand how to open it after downloade
,Rune31200,2007-04-09T16:25Z,I downloaded the file but i don't know how to do?? Some one help me?
,Rune31200,2007-04-09T16:27Z,YEAH yeah yeah Jin Chen just because your computer suks my dads dick.
,Jin chen,2007-05-31T21:43Z,"Hi there guys.. Long time sense iw been here.
And my computer dosent suck any way =P
100% better than yours Rune xD
Follow the .TXT file to install the fake steam.  
Oh i forgot. This version dosent work anymore =P
Well dont download it cuz you cant use it anyway,
Good day to ya guys. 
Jin Chen.

Japan"
,sarmad-j500,2008-01-01T21:19Z,plz sedd plz
,Simkodedon,2008-05-29T16:31Z,What is it for games?
