User Type,Username,Date,Text
,Bedrovelse,2005-04-16T22:23Z,"I agree with Tmg3, thanks a lot mate :)"
,bajmannen,2005-04-17T18:57Z,e det rollspel lr?
,Jum-Jum,2005-04-18T02:30Z,"Japp, RPG to the bone."
,Keep,2005-04-23T02:44Z,Thanks I have been looking for this game for a while.
,no-limit,2005-05-02T15:23Z,"Help me please! I've downloaded it-installed it and the I ran the TOEE_ANY-PATCH3. I then pasted the patch into the main folder. Still I got: insert the play disc. I then pasted the patch into every folder I could think of, but the same message came! What have I done wrong? 
no-limit"
,iMMuNiTy,2005-06-13T08:01Z,"When I apply the crack (I can't apply the patch because a command line appears with ""Program too big to fit in memory"") and I try to play, an error that temple.dll couldn't be found. My best bet would be that the installation is screwed up. Any ideas?"
,dylller,2006-06-30T20:09Z,"seed please,i stuck in 96%,THANK YOU!!!"
,zaxu,2006-08-28T22:38Z,"Needs more seeds now, if anyone can seed plz do it now!"
,angma,2006-10-31T16:19Z,"Okay... here's the deal. TOEE doesn't seem to like Windows XP SP2 or Directx 9.0c. Troika went out of business, so the game only has fans to support it. There is a temple.dll fix, and the game is also known to blitz when enough virtual memory isn't present. Don't bother applying PATCH 3!!! It only updates temple.dll and the COPY PROTECTION! Go to co8.org to find fixes, patches, mods, etc. The game wouldn't even start for me on XPSP2 or 64-bit XP. The unofficial fan patch + Moebius temple.dll (after applying patch 2... don't bother with 3--the fan fixes won't work with it) fixed everything right up. This game ROCKS, but it really is riddled with bugs."
,Saraivinha,2007-06-30T02:44Z,OMG!! SEED PLZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ!!!
,Saraivinha,2007-07-04T00:14Z,stuck @ 97.2%!!! ZOMG!!!
,Saraivinha,2007-07-04T01:16Z,Damn it... any1 is SEEDing... stuck @ 99.6%
,sporg,2007-11-03T11:37Z,I just downloaded this and it does work but you must use daemon tools to install and use it. You must mount flt-toe1 and flt-toe2 as virtual drives at the same time  using daemon tools (it will ask for 2nd disc during install). Then once its installed use the patch to patch the Toee.exe file. Then replace the Toee.exe file in your game directory with the one supplied in this torrent. You may still have trouble with this game it is known to have lots of bugs.
,haast,2007-11-04T12:33Z,hi can i get some seeding on this please.....im stuck at 71.6% thank you....... :)
,haast,2007-11-06T01:54Z,hi guys i have tryed both any patches 2 & 3 and neither of them are working for me i still get please insert play disc can you please help me i love this game and have been looking for it for a while its nowhere to be found in nz please help
,FONOHM,2007-11-07T20:06Z,seed plz
,FONOHM,2007-11-10T16:24Z,"i get the, insert playdisk aswell, im new at this, plz help"
,FONOHM,2007-11-10T16:29Z,"sorry, im stupid, problem solved, thanks mates"
,FONOHM,2007-11-10T16:30Z,"sorry, im stupid, problem solved, thanls mates"
,TLG_killer,2007-11-14T17:04Z,채r de online????????
,SirDEA,2008-02-07T17:46Z,Dosnt work on vista
,DIVINESOULZ,2008-03-18T10:27Z,"i have problems with installin guys..after downloading the file,i used daemon tols etc..when i tried to install the game,it said ""file too large ,not enough memory space""..i likE this game ALOT.CAN SOMEONE HELP ME???NOW I A RE-INSTALLIN' THE WHOLE FILE..SOMEONE PLS SEED .....THANKS SO MUCH!!"
,silkofboktor,2008-03-25T11:53Z,"ho!

i have just installed TOEE. it works pretty fine.
for you guys who can not run the game, try not to install the patch 3. just patch the crack into the appropriate folder. hope this could help you guys. *cheers* "
,silkofboktor,2008-03-26T11:21Z,"

try to use MAGIC ISO for unzipping the .cue file.

use magic iso to extract flt-toe1.cue to any folder u like. once the files have been extracted you can run the TOEE setup from there, it wont be asking you for the cd2.

after the installation, paste the TOEE crack into the folder where you have installed TOEE. 

(in my case i didnt use the patch 3)

then you can use patch 3, if you like. then run the game.
if it says insert cd or file too large..etc.  paste again the crack TOEE into your TOEE folder. (overwriting it again. but that's fine) patch 3 is all about fixing the looting bug in the game.
"
,andchi,2008-04-17T14:47Z,The game quits and jump out to Windows after the Wizards-logo in the intro. Any clues?
,junwi,2008-05-15T06:27Z,"Kaspersky said the toe.exe crack was a trojan and deleted it.

When I installed the patch, every time I tried to open the game, Kaspersky pops up with another trojan warning and deletes the file.

Anyone know what's going on?"
,fvjm19,2008-06-07T23:26Z,.exe contains Trojan :S
