User Type,Username,Date,Text
,slambert73,2007-12-08T02:26Z,"Something is a little weird with this one. After installing, go to about Parallels and there is a funny speech. Is this a hack/trojan?

-Scott"
,Bill73,2007-12-08T02:47Z,"Nothing weird for me! Works like a charm! 

Many thanks"
,pejos,2007-12-08T14:51Z,serial not working?
,fomathedj,2007-12-08T15:27Z,"Serial works fine for me.
"
,Dizaztor,2007-12-08T23:24Z,"Update Downloaded
Serial Imported
.............................

Serial activated and worked :)
thanx for the Upload"
,superbad1,2007-12-09T04:08Z,worked for me.
,Silverbird0000,2007-12-09T10:01Z,I just downloaded build 5582 (Leopard Compatible) from the Parallels website and used the Serial here and it worked awesome!  Thank you so much!  I needed this since the upgrade to Leopard.
,Apple_freak,2007-12-09T10:45Z,Works great. 
,golfpro,2007-12-11T17:43Z,@Morpe - IDIOT. 
,hydrofobia,2007-12-11T22:02Z,http://hellsangeles.myminicity.com
,aribe,2007-12-15T22:05Z,S/N and everything works great!  Thank you so much.
,bubastisbastet,2007-12-16T06:29Z,"had build 5160; upgraded to 5582 but then it asked for a new serial! 

1S7V8-A916B-VWMGL-RNLH3-QN6SA

as below worked a charm

Thx!"
,kocoman,2007-12-16T09:38Z,Is this the final release of 3.0?
,Nightwatch,2007-12-18T18:31Z,Problably not.... The last version before V4 is likely to be the final V3 version ;-)
,Vertiphon25,2007-12-18T22:39Z,"Appreciate the upload, Timdorr.  However, whilst it installs and runs fine... I tried starting an XP VM, installed XP (albeit from an old 2002 upgrade copy, only one I have), and I regularly got crashes.  It seems Parallels isn't worth the hassle any more, it's just not stable enough.

So, I'll be trying VMWare Fusion next..."
[V],joshua13,2007-12-24T02:57Z,"On the contrary I find it extremely stable and hassle free. Parallels with XP (installed from a version with SP2 slip streamed in) and another VM with Vista has NEVER crashed for me. I use it daily. I have seen no wide-spread reports of instability or usability problems - except temporary ones the publisher quickly fixed - but no stream of repeated problems without fully stable versions or anything like that. This program is widely acclaimed as excellent and the publisher is very good, communicative and responsive. So if you try it and like it - pay for a copy! I did."
,Wolver212,2007-12-30T16:45Z,"Downloaded from the Parallels website, and the key worked just fine...THX, timdorr"
,Ulfaslak,2008-01-04T12:03Z,Do i actually need a f*ing windows installation cd to use this ? Or does it work if I just download it - Windows?
,italicus,2008-01-08T17:40Z,Thanks really a lot for sharing this.   Thanks to the great programmers of Parallels!!
