User Type,Username,Date,Text
,kocken,2007-09-18T19:15Z,Tack skabb. Ska bli intressant och lyssna på denna bok.
,Zirocco,2007-09-18T20:09Z,Naijsinaijsi skabb :)
,yvonnsan,2007-09-18T22:16Z,Tack ska du ha
,grobek1234,2007-09-19T00:15Z,Tackar så mycket!
,mardberg,2007-09-19T17:28Z,"hahaha, looololloolloollol!!!

Tackar för denna SKABB Mackan!"
,Rideons,2007-09-19T18:20Z,"Tackar, ska bli spännande!
""Ett öga rött är en roman från 2003 skriven av Jonas Hassen Khemiri. Boken är en slags dagbok, skriven i första person av bokens huvudperson, 15-årige Halim som bor i Stockholm. Dagboken är skriven på en form av egenkonstruerad förortssvenska; annan dialog som sker på arabiska återges med grammatiskt korrekt svenska."""
,lolzlolzlolz,2007-09-21T16:31Z,men lol en ljudbok omg !!
,tok_ivar,2007-09-21T20:49Z,tusen tack!
,danny_90,2007-09-25T16:30Z,tack så fan den här boken har jag alltid önskat du är fantaasisk
,danny_90,2007-09-25T16:32Z,hej tack för boken du är fantastisk
,danny_90,2007-09-25T16:35Z,hej jag vill tacka dig som fan allså jag har längtad efter den här
,lajsah,2007-10-18T18:04Z,men lägg in fiiillmeeen!!
,lilisen,2007-11-13T12:13Z,ngn som vet om filmen kommer upp snart?
,pokemonguy,2007-11-29T17:54Z,funkar detta och e dt svenska?
,pokemonguy,2007-11-29T17:56Z,e dt en film elr?
,Tjockskalle,2008-01-18T10:22Z,Seed tack vore jävligt snällt orkar inte läsa boken och läxa mycket lättare att lyssna x)
,fasterA,2008-02-18T19:11Z,Stort tack!
,danny_lala,2008-08-15T13:41Z,hej är det nån som vet eller har de där låtana från filmen ett öga rött så skriv gäna snälla 
,Amalianda,2008-09-21T22:59Z,Åh! Jag älskar den här! Snälla seeda!
,Lekmannen,2009-12-28T04:28Z,Spårnumrerna är knas ;)
