Filename,Size,Unit
/01 - My White Bicycle.MP3,6.02,M
/02 - Colonel Brown.MP3,5.25,M
/03 - Claremont Lake.MP3,5.56,M
/04 - Real Life Permanent Dream.MP3,5.98,M
/05 - Shy Boy.MP3,4.47,M
/06 - Revolution.MP3,6.99,M
/07 - The Incredible Journey Of Timothy Chase.MP3,6.02,M
/08 - Auntie Mary's Dress Shop.MP3,5.03,M
/09 - Strawberry Fields Forever.MP3,7.27,M
/10 - Three Jolly Little Dwarfs.MP3,4.46,M
/11 - Now Your Time Has Come.MP3,8.9,M
/12 - Hallucinations.MP3,4.8,M
/Tomorrow414141.jpg,14.21,K
