User Type,Username,Date,Text
,philipmn,2006-01-04T00:09Z,somebody has the serial?
,Karamasov,2006-01-04T19:29Z,"Get SerialBox, there might be one there.."
,Sunal,2006-01-06T16:17Z,There should have been a serial included in the download
,Reodyn,2006-01-16T15:45Z,id like to know the code to crack it? plz..
,Sunal,2006-01-18T16:16Z,"For version 1.1 B72RDLL3LDBSDHTA0D

Version 1.3  33agl7capabawslh 7d

There, now I KNOW everyone will have serials."
,mik6969,2006-01-24T17:58Z,Can I play this on aPowerbook G4?
,Sunal,2006-01-31T02:37Z,Yes I believe you can
,Gunner84,2006-02-15T12:23Z,"I cant open the game, what can possibly be wrong?"
,Nicartos,2006-02-18T03:11Z,"OK, this is my first torrent EVER!!! I have tomato torrent, and I want to know why this won't FREAKIN' download for me! what it does is just sit at ) percent and won't move an inch. I need help."
,Nicartos,2006-02-18T23:55Z,"K, I downloaded it, but it won't start up! It starts, but immediately quits. What's the deal?"
,lassehoffe,2006-02-19T22:11Z,"K, I downloaded it, too,  but it won't start up! It starts, but immediately quits. What's the deal?"
,Sunal,2006-02-20T05:40Z,"If you patched it you nee to download this no CD crack:

http://thepiratebay.org/details.php?id=3408249"
,Nicartos,2006-02-20T20:34Z,Wasn't patched. And it still won't work.
,Rocky Montana,2006-02-22T18:19Z,Does this run on the Intel mac you think?
,ce242,2006-02-23T08:38Z,"Does not work for me either, have installed it, but when I go to start it up, nothing.  Have even tried patching, no difference."
,unsui,2006-03-11T22:00Z,"Stupid fucker!
Stupid fucker!Stupid fucker!Stupid fucker!Stupid fucker!Stupid fucker!Stupid fucker!Stupid fucker!Stupid fucker!Stupid fucker!Stupid fucker!Stupid fucker!Stupid fucker!Stupid fucker!Stupid fucker!Stupid fucker!Stupid fucker!Stupid fucker!Stupid fucker!Stupid fucker!Stupid fucker!Stupid fucker!Stupid fucker!Stupid fucker!Stupid fucker!Stupid fucker!Stupid fucker!Stupid fucker!Stupid fucker!Stupid fucker!Stupid fucker!Stupid fucker!Stupid fucker!Stupid fucker!Stupid fucker!Stupid fucker!Stupid fucker!Stupid fucker!Stupid fucker!Stupid fucker!Stupid fucker!Stupid fucker!Stupid fucker!Stupid fucker!Stupid fucker!Stupid fucker!Stupid fucker!Stupid fucker!Stupid fucker!Stupid fucker!Stupid fucker!Stupid fucker!Stupid fucker!Stupid fucker!Stupid fucker!Stupid fucker!Stupid fucker!Stupid fucker!"
,Lisa Hotleg,2006-03-29T13:21Z,"Where can I get the serial?

:-)"
,Nicartos,2006-04-17T02:05Z,"I found out what the matter is. The game is missing file game01.pk4 from the base folder. If anyone has that file, I would greatly appreciate it if they would upload it. Thanks."
,Nicartos,2006-04-17T02:12Z,Ignore that last comment. Drag the doom icon from the crack folder and replace the toast file with it. It will work fine then.
,bbboy,2006-04-19T17:35Z,"Hey guys. I've never tried to run downloaded games for MAC before. I have a Mac Mini using the Intel core duo. After I've downloaded it, what steps need to be taken? Thanks for any help! (PS. A link to some HOWTO would be fine too :))"
,nniieellss,2006-04-22T14:22Z,"I'm new to this too... could anyone make some kind of installation guide to this this game?
(nb. I got the iMac core duo)

That would be really nice.... "
,dsauna,2006-05-03T17:05Z,"I got it you just have to follow bbvasb and Nicartos instructions(thank you to you guys)

1. Inside of doom 3 for mac double click on domm_3 toast, after that just drag the doom 3 folder to your desktop

2. double click on the doom crack again inside of doom 3 for mac, and replace the doom icon that is here for the one that is in you desktop

3. double click the game, it asks you for a serial, go to www.serialz.to. Search for doom 3 mac, put that code in the box, and you are ready to go"
,Marilyn Hansen,2006-05-04T11:39Z,"Hey, thanx sunal. Works great. No probs for me. You know why??? Cause I follow directions unlike all the ashholes who posted comments like ""Ooooh, but mine dosent work"".. LOL : )...
It even works online. Thanx A Lot!!!!!

- MH"
,dsauna,2006-05-05T03:35Z,does anybody know how to make the 1.3 version work.
,Marilyn Hansen,2006-05-05T12:49Z,"
Hey Dasauna, After you downloaded the 1.3 version, open the crack dmg and drag the doom 3 icon to the doom 3 folder , it will ask you if you want to replace it say yes. The your done, Have fun...  

- MH"
,dsauna,2006-05-07T18:59Z,"I need a big favor from any one. I accidentally erased my doom crack. Can anybody please send it to my email, since I think it's only 2 mb. I wil really appriciate that. My email address is dsauna@yahoo.com"
,macster2010,2006-07-26T20:54Z,SEED please
,Disp0sable,2006-09-29T16:03Z,"Thanx! Works perfect on my iMac Dual Core.
Just follow dsauna's instructions and it will work!

Thanx again for upload!"
,dokomo,2006-10-27T19:50Z,mine just starts then quits right after...anyone know the deal?
,Sunal,2006-10-28T19:12Z,Probably don't have the proer video card requirements
,dokomo,2006-10-28T19:38Z,"i dont think so, i have a macbook pro and quake 4 works just fine.  it starts to load up, starts to initiate, then shuts down"
,ccccaaaassspppeeerrr,2006-12-15T00:52Z,"do anyone have a nocd crack v1.3?
cause v1.1 works as slow as crap for me
plz???????????????????????????????"
,farmer_joe,2006-12-17T16:42Z,Yeah!!! Bei mir funktionierts einwandfrei. mac rulez
,Spazzze,2007-02-12T22:03Z,"This runs on my computer, but i dont have any sound.  Anyone know how to fix this?"
,mrmosquito,2007-02-23T20:51Z,"Me too, dont have any sound."
