Filename,Size,Unit
/Mercyful Fate - 9/01 Last Rites.mp3,5.77,M
/Mercyful Fate - 9/02 Church Of Saint Anne.mp3,5.34,M
/Mercyful Fate - 9/03 Sold My Soul.mp3,6.97,M
/Mercyful Fate - 9/04 House On The Hill.mp3,5.11,M
/Mercyful Fate - 9/05 Burn In Hell.mp3,5.25,M
/Mercyful Fate - 9/06 The Grave.mp3,5.72,M
/Mercyful Fate - 9/07 Insane.mp3,4.15,M
/Mercyful Fate - 9/08 Kiss The Demon.mp3,5.34,M
/Mercyful Fate - 9/09 Buried Alive.mp3,3.47,M
/Mercyful Fate - 9/10 9.mp3,6.16,M
/Read.NFO,180,B
