User Type,Username,Date,Text
,bIvirkning,2004-12-30T22:44Z,takker! h책per denne funker
,That,2005-01-04T15:15Z,Seeda???!?!?
,ezzz,2005-03-10T10:37Z,kan ngn seeda?
,bombshell,2006-01-08T20:05Z,please seed!!!
,bennochiwan,2006-04-04T15:51Z,Can someone seed this please?!? everyone is stuck at  94.7%
,junkie101,2006-09-23T23:50Z,seed plz?
,smitty9984,2007-09-19T03:40Z,please seed! Stuck at 94.8%
,sirus2400,2007-12-10T08:42Z,Seed Please! (Has anyone got above 94.8%?)
,Wallypaulnuts,2008-04-10T06:20Z,"Seed please, I need more Ap"
,Sassenfrath,2008-09-22T20:38Z,im stuck at 98.9%... please seed so I can get my groove on.
,BdoF07,2008-11-12T15:20Z,can someone help me out and seed plzzz im stuck at 98.95% much appreciated.
,GzuzRocks32,2009-02-19T02:47Z,SEEEED PLEASE!! Thanks!
,ORIGINALAB,2009-04-04T23:50Z,"im stock at 98,9 % please i want this album badly"
,blaze305,2009-05-22T16:38Z,"Demigodz!!
Ap is a genius."
,Misunderstud,2012-02-01T03:46Z,Same here stuck at 98.9 and half the songs aint working unless that little matherfackin % cum . Seed!!!
