User Type,Username,Date,Text
,drphizzle,2004-10-15T08:30Z,Joey är hur underbar som helst *asg*
,Marcil,2004-10-15T10:46Z,"Ingen som sitter och trycker på en originalrelease av det här avsnittet? 
"
,Marcil,2004-10-15T10:53Z,"Och innan det börjar gnällas: http://whyrar.omfg.se/index_sve.html#5
"
,pblse,2004-10-15T11:59Z,Skrämmande dålig serie
,Vulture,2004-10-15T12:27Z,Veckans avsnitt :thumbsup: tackar... :)
,mutilator,2004-10-15T12:56Z,Sweet!
,MisterKiller,2004-10-15T13:08Z,jag har lagt upp orginal realesen för er som önskar den .
,unclebob,2004-10-15T23:46Z,Tack för att du inte skickar upp rarat skit. Och jag menar det verkligen. Vad är det för vits med rar när torrent-klienterna ändå kör crc-check ... 
,micke2003,2004-10-18T04:36Z,Tack mannen eller tjejen..Toppen serie
,nan_annan,2004-10-20T09:43Z,är det bara för mig detta avsnittet hackar sig en ening?
