Filename,Size,Unit
/01 Curtains Up [Skit].wma,490.54,K
/02 White America.wma,4.99,M
/03 Business.wma,3.88,M
/04 Cleanin Out My Closet.wma,4.58,M
/05 Square Dance.wma,4.98,M
/06 The Kiss [Skit].wma,1.19,M
/07 Soldier.wma,3.48,M
/08 Say Goodbye Hollywood.wma,4.19,M
/09 Drips.wma,4.41,M
/10 Without Me.wma,4.47,M
/11 Paul Rosenberg [Skit].wma,379.69,K
/12 Sing for the Moment.wma,5.24,M
/13 Superman.wma,5.39,M
/14 Hailie's Song.wma,4.94,M
/15 Steve Berman (Skit).wma,543.09,K
/16 When the Music Stops.wma,4.16,M
/17 Say What You Say.wma,4.76,M
/18 'Till I Collapse.wma,4.58,M
/19 My Dad's Gone Crazy.wma,4.12,M
/20 Curtains Close [Skit].wma,986.6,K
/AlbumArtSmall.jpg,2.17,K
/AlbumArt_{8792034B-4220-4919-9A4E-0449829823FE}_Large.jpg,8.02,K
/AlbumArt_{8792034B-4220-4919-9A4E-0449829823FE}_Small.jpg,2.17,K
/Folder.jpg,8.02,K
/desktop.ini,345,B
