User Type,Username,Date,Text
,Getus,2007-01-30T09:22Z,"i swear, OMF2097 was one of my favourite games ... gonna get this for sure =)"
,DDRRE,2007-01-30T19:18Z,"Host a server, for at least 2 players. Or I will... always look for open servers, I'll join."
,RepeZ,2007-02-04T23:51Z,I searched this for weeks! Thx for upload :)
,DDRRE,2007-02-08T23:54Z,"Yeah, this game is almost impossible to get by legitimate means. Catch me on ICQ to schedule a game: 107659171. I usually open a server for 4 when someone tells me he wants to play, then other people join in. "
,DDRRE,2007-03-21T22:35Z,"Yeah, that's a bug with newer nVIDIA cards. Go to the options menu and turn off ""Glow""."
,ArokhTD,2007-04-12T01:09Z,"Tried to get this game for four months now. Can't find it anywhere to buy it. Now I would appreciate a seed, please.

Cheers"
,Enzo03,2008-04-12T20:45Z,"I mount the ISO with daemon tools and it says that the CD cannot be found.

So I actually burn it to a cd but it still says the CD cannot be found."
,Enzo03,2008-04-12T20:50Z,"Never mind. I browsed the CD and found a ""Cracks and Goodies"" Folder... it explains everything..."
,johny724,2009-04-09T06:09Z,Hi UM Seed?plz?ok ty for dl man im stuck at 0.0% still but hopefulyy thattl change
,johny724,2009-04-12T01:47Z,"Can some one please write up some instructions?
im new to TPB and im not quite sure how to do this. please? THank YOu VEry MUch

JOhnY724"
,ZerOMKD,2009-08-27T05:46Z,can someone seed please
,Kentucky96,2010-10-12T22:30Z,Help me i cant find a crack for this game plis help me!!! thanks Xd
,cardboardman3000,2011-05-05T00:01Z,I've successfully installed this game and it runs. The problem is I get a white screen during the tutorial. All I see is the HUD on the bottom of the screen. Can anyone please help?
,faaaaq,2011-10-17T08:43Z,"i actually have the disc for this somewhere.  if its that hard to get a copy of, maybe ill have to put it up on ebay.......lol"
,Gyronex,2012-03-09T05:11Z,"Someone seed please?
I bought this game a long while back and don't have it anymore."
