Filename,Size,Unit
/Cyndi Lauper - True Colors - 01 - Change Of Heart.mp3,4.04,M
/Cyndi Lauper - True Colors - 02 - Maybe He'll Know.mp3,4.08,M
/Cyndi Lauper - True Colors - 03 - Boy Blue.mp3,4.38,M
/Cyndi Lauper - True Colors - 04 - True Colors.mp3,3.48,M
/Cyndi Lauper - True Colors - 05 - Calm Inside The Storm.mp3,3.59,M
/Cyndi Lauper - True Colors - 06 - What's Going On.mp3,4.25,M
/Cyndi Lauper - True Colors - 07 - Iko Iko.mp3,1.98,M
/Cyndi Lauper - True Colors - 08 - Faraway Nearby.mp3,2.75,M
/Cyndi Lauper - True Colors - 09 - 911.mp3,3,M
/Cyndi Lauper - True Colors - 10 - One Track Mind.mp3,3.38,M
