Filename,Size,Unit
/01 - When Your Hair Has Turned To Silver.mp3,5.88,M
/02 - I'm Forever Blowing Bubbles.mp3,6.35,M
/03 - That Old Gang Of Mine.mp3,6.25,M
/04 - Daddy's Little Girl.mp3,6.78,M
/05 - If You Were The Only Girl In The World.mp3,7.82,M
/06 - Mary's A Grand Old Name.mp3,6.36,M
/07 - (The Gang That Sang) Heart Of My Heart.mp3,5.81,M
/08 - I Wonder Who's Kissing Her Now.mp3,6.2,M
/09 - Beautiful.mp3,7.47,M
/10 - If I Had My Way.mp3,6.73,M
/11 - Always.mp3,6.5,M
/12 - Easter Parade.mp3,6.7,M
/front cover.jpg,65.34,K
