User Type,Username,Date,Text
,Guilba,2007-03-13T16:37Z,Thanks a lot. Hope you put the last one soon.
,mizar,2007-03-13T19:58Z,Thanks for the upload!
,spunky1a,2007-03-13T22:33Z,"great, thx again."
,pooper55,2007-03-14T18:00Z,thanks
,Ollekie,2007-03-14T19:51Z,Thanx. Now all I need is the last part.
,carlh,2007-03-15T21:11Z,Du får gärna börja seeda sista delen om du har lust. Vi fortsätter seeda den här delen åt dig.
,Guilba,2007-03-15T22:24Z,"I guess all subtitles have been removed, except for swedish, or so it seems."
,borch,2007-03-16T18:36Z,I'm very sorry. I'll try to solve that ASAP
,kurko1,2007-03-17T18:12Z,"I think there's some problem in VTS_01_0.VOB -file, perhaps you can post it again here?"
,borch,2007-03-19T19:45Z,"New torrent with working subs

http://thepiratebay.org/tor/3642641"
[V],Sagablanc,2008-02-23T16:00Z,"Hi borch!
Do U have V-the mini series and the series with swe sub too?"
,riviel,2012-01-15T17:54Z,"Please!! seed this torrent!!! Help us tu see this series, about what really rules, the reptiloids!! "
