User Type,Username,Date,Text
,GrizzlyMooner,2007-06-01T09:35Z,high five dude!
,njsp,2007-08-27T06:53Z,Someone please Seed!!!  Me and atleast three others have been on 99.9% for atleast a good 4 days now :(.  For all who Seed thank you!
,njsp,2007-08-28T09:17Z,"Seed! Seed! SEED!
Please. :)"
,snuffefia,2007-09-16T16:19Z,can someone seed iÂ´ve been at 99.9% for 2 weeks now
,snuffefia,2007-09-16T16:19Z,or maybe 3 weeks
,nathan02079,2007-10-21T19:08Z,please seed =( been stuck at 99.99% for a loooooong time now = ( =( =(
,zaborack,2007-11-11T01:45Z,"Please seed, like many others I'm at 99.9%"
,thejux,2008-01-28T18:48Z,S E E D  P L E A S E ! 99.9% come on! You beauty!
,zukca32588,2008-08-10T18:45Z,"Someone please seed! I'm on 99% And it doesn't go on. I need somebody to seed! Pleeeeeeaaaase, I'll be very grateful. Thanks to all who seed."
,cascas14,2008-12-29T22:08Z,"Please seed 
I'm also on 99.9% and I really want this baby"
