User Type,Username,Date,Text
,zind,2005-03-15T17:13Z,gah denna e ju gammal vill ju ha S02E03 ;)
,smiskhasse,2005-06-04T19:32Z,c´mon.. can´t anybody seed!?
,HC_J,2005-06-09T11:58Z,Seed plz !!!!
,HC_J,2005-06-09T12:04Z,kommer man bara till 95.7 elr?
,HC_J,2005-06-09T12:19Z,jag får ju inte ner skiten
,HC_J,2005-06-09T12:41Z,kan ingen seeda!
,wagmark,2005-06-12T12:31Z,seeda plz..
,insz,2005-06-12T14:33Z,seeda..har bara 5 % kvar..
,vendoR,2005-06-13T20:37Z,"I got only 95.7 % downloaded, can someone seed the rest pls?!"
,TheKriller,2005-06-14T18:40Z,"Petzon eller nån med 100%, kan ni vara snälla och seeda, inte kul att sitta på 95,7% på avsnitt 8 när man har alla avsnitt efter"
,insz,2005-06-15T17:24Z,fan kom igen nu..SEEDA!!
,TheKriller,2005-06-15T20:52Z,"Skriver detta här, verkar ju vara endel summerlandfolk här, vart fasen kan man hitta S2?"
,TheKriller,2005-06-17T00:41Z,"Ah, hittade. Men behöver fortfarande 1x08, WÄJKI PÄJKI petzon!"
,ecnx,2005-06-19T03:26Z,Please seed it sum1 im stuck att 97.6%
,TheKriller,2005-06-19T13:25Z,"Höll me på å tanka ner resten på dc, hade tre filer kvar när jag vakna, å torrenten va klar! Underbart, nu har man alla Summerland fram till 2x09, 2x10 går i staterna imorrn tror jag... Synd att denna serie är nerlaggd, tror WB lär dra igång den igen till nästa sommar, då detta skall vara en sommarserie och ingen höst/vårserie."
,Hiden,2005-06-19T23:46Z,vill du ladda upp säsong 2 ?
,Thorson,2005-06-22T00:11Z,"Kan ingen seeda ep2 s1? plzplz
vill se den"
,eclips3,2005-08-09T06:10Z,seeda snälla
,wraper,2005-08-15T13:58Z,seed plz
,Mooloo,2006-08-22T22:00Z,"seed plz sitter fast på 97,4% o ha gjort de ett tag.. "
,soulie,2006-09-08T16:51Z,"someone! kommer inte längre än 94,7 kan nån seeda?? /soulie"
,Incite*,2006-10-16T17:37Z,"please seed the last.. i´m at 97,4%... please please please..."
,IhatemyselfandIwanttodie,2007-01-19T05:40Z,"SEED FFS!!!
Ska det vara så jävla svårt?
Jag är fast på 96,3% för fan."
,jerale,2007-08-29T16:43Z,"seeda, snälla!"
,jerale,2007-08-29T19:32Z,"jag är fast på 97,4, snälla seeda"
,jerale,2007-09-02T17:34Z,jag har varit fast i flera dagar nu! seeda!!!
,heartseeker90,2007-12-09T18:50Z,SEED please.. im stuck at 97.6%!
,Picknickmedthuy,2008-02-10T18:45Z,SEEEDA!!!!!!!!!
