User Type,Username,Date,Text
,pontan,2004-06-17T08:36Z,"When i say:
Es ist seit für reich

You will all answer with:
Wir muss die juden ausrotten"
,Bam,2004-06-18T11:35Z,"denna filmen är så jävla bra, synd att det var två skivor. orkar inte tanka 8 GB..."
,Arthur_Dent,2004-06-19T09:19Z,"två Image-filer i torrenten då, eller?"
,snipsnipe,2004-06-21T21:46Z,"Spielberg's list är mer passande namn på denna film, sällan har väl ett filmämne valts med större omsorg än denna, enbart för o vinna oscars åt regissören."
,grogg,2004-06-24T12:13Z,Gah! Hur ska man bränna? Copy to DVD säger att filerna inte får plats på en singlelayer DVD.
,Arthur_Dent,2004-07-08T12:30Z,"fortsätter filmen på Disk 2?
Eller är disk två bara bonusmaterialet?"
,Samuel_,2004-07-08T17:02Z,Jepp. Filmen är tyvärr en flipper och fortsätter på disk 2 :(
,Snarken,2004-08-27T09:14Z,Någon som kan kommentera hur kvaliteten är på filmen? Syns det mycket att den är nersamplad? *lite orolig för en sån här bra film* :'(
,Mp3chrille,2004-10-14T12:48Z,"Problems!? När jag ska bränna cd1 så säger Nero att filen är för stor!!!??? Kan det vara så att vissa skivor/märken inte ""håller måttet"". Vore jävligt intressant att höra om det finns nån annan som stött på samma problem med denna torrent.
:devil: irriterande detta"
,midsomer2000,2004-10-31T09:05Z,"kan inte bränna cd2, kommer upp någe error, prövat med dvdmate och clonedvd"
,crom83,2004-12-07T15:16Z,"I've experienced similar problems. I've downloaded it, and burning CD1 went fine. However, when I tried burning CD2, I was told it was too big.

Could anyone help me with this problem? Could I edit the files, for instance remove the extras?

I've used DVDSanta."
,turbowin,2004-12-26T19:49Z,Try burning on DVD-R
,Benji_9,2005-01-03T16:37Z,"Brände den i Nero båda skivorna o hade inga problem.
Däremot undrar jag om filmen ska vara svartvit? Kommer inte ihåg, va så länge sen jag såg den. I början e d nämligen färg men inte sen..

tackar för svar!"
,Samuel_,2005-01-03T18:31Z,Filmen skall vara i svartvit.
,Gumbo_9,2005-01-05T16:36Z,"Hallo. Jag har försökt bränna filmen med Nero på DVD-RW skivor och den säger hela tiden att filmen är för stor för skivan. Har någon en lösning på mitt problem?

Tack för upploaden Samuel förresten

MVH Emil"
,SirTalkalot,2005-02-09T23:02Z,"Får samme melding fra Nero for både CD1 og CD2.

Ikke mange MB for mye, bruker DVD Shrink til å fjerne noen unødvendige undertekster (heller lite stødig i hebraisk). Og siden jeg slipper å transkode filmen så blir det intet kvalitetstap:-)"
,In0,2005-02-18T16:34Z,"vad heter programmet som man kan ta bort det man inte vill ha med ? , den får nämligen inte plats på en DVD-R skiva..  :("
,Nezl,2005-05-05T23:20Z,Finns det någon som vet om det finns ett program man kan sätta ihop filmen till en stor? Tänkte bränna den på en Dual Layer skiva.. Någon som vet hur man gör?
,bruceball,2005-05-21T01:03Z,"How is the picture quality???

Can someone tell the average bitrate?

Is this the whole DVD untouched or has it been compressed?"
,jonas2333,2005-05-26T02:04Z,"Tjena Gubbar, ladda ner dvdshrink så ska det nog lösa sig. 

Take care"
[V],Bonnis,2006-01-20T21:28Z,"Extremely good movie, too bad nobody is seeding :/"
,maiden_pj_90,2006-02-08T15:42Z,seed please
,moss-fk,2006-02-11T04:43Z,Try to dvd shrink it' the best way to do it!
,moss-fk,2006-02-11T06:13Z,seed more!
,moss-fk,2006-02-15T15:19Z,TAKKER OG BUKKER  :-)
,Cypress69,2006-03-22T22:59Z,How do you seed?
,Wormsign,2006-05-07T01:34Z,Please seed plz... =)
,jolterN,2006-12-07T13:25Z,Seed for F**N
,Dr.Pepper,2007-05-06T00:37Z,"I think the movie is compressed. Some pixelating occur in the darker scenes,but it's good quality."
,wolfdog66,2008-02-12T11:37Z,"Yo cocksucker...DONT SAY ITS DVD when its not!!!
"
,Armstrong14,2008-05-15T03:07Z,"Umm, wolfdog66, this is 2 dvd's; I'm not sure if it's the full dvd with extras, but it has all the audio_ts and video_ts stuff in it to ensure it's a dvd :P"
,friend55,2008-08-28T01:52Z,"Spielberg's favorite website:

http://onethirdoftheholocaust.com/



As if the Nazis made a road out of Jewish tombstones, nonsense, Spielberg."
,jakEEm86,2008-09-16T17:54Z,Plz seed
[T],MissouriMike,2011-11-03T05:16Z,http://www.imdb.com/title/tt0108052/
