User Type,Username,Date,Text
,VBRunner,2004-10-04T10:05Z,"Ja, med 3.0 på imdb måste den vara jävligt bra :P"
,Doxster,2004-10-04T15:43Z,"Låter jävligt nice, swesub ? menyer ? extramaterial ? komprimering ? ljudkvalisort osv ? :) tack för filmen !"
,WRS,2004-10-05T08:50Z,"Hur är det med meny, extra material och sånt."
,shedbe,2004-10-05T17:10Z,seeda tack. vore kul om nån kunde få hem filmen innan du sticker
,mille,2004-10-07T05:21Z,Vad är poängen med att lägga upp en film om ingen hinner få ner den?
,ahnmarker,2004-10-09T17:25Z,"hmm min har också fastnat på 78.1 %,. jobbigt.

Är det bara att ta bort den nu eller??"
,sand,2004-10-15T17:39Z,"Det 'r nog bara att konstatera att ytterligare en idiot har seedat till 80% på denna tracker. Jo, ta bort den."
,Peracer,2005-02-07T20:14Z,Vet inte om intresse finns längre för denna film...?
,xerox66,2006-05-05T13:39Z,vad är imbd ?:P
,marcus930419,2006-08-06T11:31Z,Jag har 2 pungkulor stora som fotbollar... eller jag menar luftballonger..xD:P;)
,Bad--Boy,2006-12-26T23:09Z,hej är det bra kvalite? och vad är de för ljud? :P
,Bad--Boy,2006-12-31T14:01Z,seeda............ plz
