Filename,Size,Unit
/01 - MGMT - Time To Pretend.mp3,5.98,M
/02 - The Maps - It Will Find You.mp3,12.72,M
/03 - Portugal. The Man - Shades.mp3,4.55,M
/04 - The Comas - Red Microphones (RAC Mix).mp3,5.03,M
/05 - Patrick Park - Here We Are.mp3,2.89,M
/06 - Nightmare Of You - I Don't Want To Dance Anymore.mp3,3.59,M
/07 - New Young Pony Club - The Bomb.mp3,4.9,M
/08 - Cheyenne - This Is The Fashion.mp3,2.73,M
/09 - A Sides - Diamonds.mp3,7.49,M
/10 - Flight Of The Conchords - Business Time.mp3,9.36,M
/11 - Over The Rhine - Entertaining Thoughts.mp3,2.88,M
/12 - The Self Righteous Brothers - Diana.mp3,5.73,M
/13 - Two Gallants - Seems Like Home To Me.mp3,4.35,M
/14 - Phoenix Foundation - Going Fishing.mp3,4.69,M
/15 - Uh Huh Her - Say So.mp3,3.92,M
/16 - Film School - Lectric.mp3,5.75,M
/17 - VHS or Beta - Burn It All Down.mp3,4.97,M
"/18 - Project Jenny, Project Jan - 320.mp3",4.42,M
/19 - Michael Fakesch - I Want It.mp3,4.16,M
"/20 - Sharon Jones & The Dap-Kings - 100 Days, 100 Nights.mp3",5.3,M
