User Type,Username,Date,Text
,Waldobaby,2006-07-03T06:45Z,This is a ripped DVD movie???
,speakeasy,2006-07-03T10:30Z,Thanks - one for my woman
,gillingsmark,2006-07-06T12:13Z,Tackar från flickvännen!!Kan någon seeda tack!??
,Gele79,2006-07-08T16:38Z,har du tagit bort denna filmen eller ?? får det inte att funka !!!! fattar inte jag har laddat dom andra du lagt ut gick super bra men inte med denna.....
,ltrobert,2006-07-09T00:52Z,hadde strömavbrott.. ochvarit bortrest.. nu ska allt va som de ska
,MickDagger,2006-07-10T22:31Z,"Two - http://thepiratebay.org/details.php?id=3500527

Three - http://thepiratebay.org/details.php?id=3500908"
,iasxo,2007-02-19T12:13Z,Den här torrenten aktiverar min klient (Transmission/mac) men dyker aldrig upp i listan. Däremot funkar del 2 och 3 utmärkt. Vad kan det bero på?
,iasxo,2007-02-19T12:20Z,"Den här funkade bättre:
http://thepiratebay.org/tor/3286626/WINSOR_PILATES_(BASICS)_multi_language"
,garbacki,2007-11-25T21:20Z,can someone please seed I'm stuck at 99.9%
,solsken12,2008-02-12T08:56Z,Hur laddar man ner??
,bob1202,2008-04-18T13:01Z,someone seed please
,xXxLeexXx,2008-05-03T14:57Z,"Thank you for releasing the Winsor Pilates DVD's ;-)

Audio Languages avalaible on disc: 
* Francais
* English
* Portuguese
* Espanol
* Deutsch
* Nederlands
* Italiano"
,amra922,2008-06-08T20:38Z,"Hur ska man bränna dvd:n?? Det finns ju många filer :S
 P.s. *ny på det här*"
