User Type,Username,Date,Text
,chuck_m66,2008-01-22T07:50Z,awesome!!! thx a bunch!!!
,tabloiid,2008-01-22T14:29Z,np.  launching a torrent onto the world feels awesome.  it spread like wildfire!
,chuck_m66,2008-01-22T19:54Z,"thanks again, I've uploaded 35X now, will stop seeding at 40. Once again deadly torrent man thanks"
,liquidcow,2008-01-22T21:38Z,What bitrate etc is this?
,photogeek,2008-01-23T02:04Z,Appears to be 160k mp3.  Sounds great.  Thanks tabloiid!
,gnavs,2008-01-23T06:25Z,I want to listen to this until my ears bleed.
,GothCthulhu,2008-01-23T12:04Z,I just had an orgaZm in my ears. Can't wait to get my hands on the record in March though. :P
,rageofthemage,2008-01-25T01:33Z,"Awesome quality, and a spectacular album! Do your ears and eyes a favor and go see them live you cheap bastards!"
,talivetavdig,2008-01-25T17:50Z,"Good upload, but poor encode and rip. 160kbps CBR is a bit low, and the rip has jumps and chops on song 2, 5 and more."
,Goblin69,2008-01-25T19:22Z,Wicked dude! Superb upload man!
,brohken,2008-01-27T07:25Z,"thank you, can't wait to buy this brutal album, it's a return to what they do best."
,Maybelogic,2008-02-06T13:53Z,"yep, im going to buy this on payday and add it to my growing meshuggah collection, also everyone must see meshuggah live, they are AMAZING."
,slooback,2008-03-05T07:02Z,hahahahaha! i dunno what to say really. this is.... mueeeeejeeehhh.....baaahehehhh...... wow.
,wakingthefallen92,2008-03-07T19:31Z,oohhh exciting...i cant wait to listen to it!!
[T],ripthejacker420,2008-05-18T21:56Z,thank u so much bro. meshuggah is the Best! :)
,bruget,2008-05-23T15:23Z,Kiiiitos!!
,lord_of_war,2008-09-29T08:55Z,I seeing them in October! I have been away from metal for a decade but am working at a venue they are playing at. So it's time to the homework on these guys. cool.
