Filename,Size,Unit
/01 - Fat Man.mp3,3.1,M
/02 - Monkey Man.mp3,3.51,M
/03 - How Strange.mp3,3.56,M
/04 - Somewhere In My Mind.mp3,4.06,M
/05 - When (See You Again).mp3,3.23,M
/06 - Taking On The World.mp3,3.93,M
/07 - No Romance.mp3,4.55,M
/08 - Too Dark (One For The Hero).mp3,3.45,M
/09 - Admit You're Wrong.mp3,4.66,M
/10 - Formula Eyes.mp3,2.99,M
/11 - New Motorway.mp3,3.81,M
/12 - A Loving Hand.mp3,4.23,M
/13 - Fear of Breathing.mp3,4.8,M
/14 - In Silence.mp3,6.41,M
/15 - Taking On the Bowers.mp3,4.74,M
/16 - The World Speaks.mp3,3.41,M
/17 - You Can't Kill Us.mp3,2.88,M
