User Type,Username,Date,Text
,super0an,2004-11-05T17:30Z,"nice får se om den kommer ner oxå!! :)
har du covers oxå??"
,Mr_Hyper,2004-11-05T17:33Z,Tackar tackar... väntat på den här. :)
,haralditt,2004-11-05T17:35Z,"Hei!
Har desverre ikke covers, kan scanne over helgen om ingen andre har?
Bare å mounte denne i Deamon-tools eller brenne ut med dvd-decrypter, funket bra for meg iallefall! 
Jeg håper ikke programmet krasjer i natt da :) Seed videre alle sammen, for jeg har bare 280k ut!"
,xilian,2004-11-05T17:35Z,"Too bad the movie suxx... 
Where's the fun without cops?

I dont like either #3, #4 or #5 of this series.
#1 and #2 was exciting"
,alpher,2004-11-06T17:18Z,"Når kommer GIS5 for salg da?

@lpher"
,DuFFBeeR,2004-11-06T17:46Z,NTSC or PAL ???
,haralditt,2004-11-06T18:11Z,PAL
,SkintMonkey,2004-11-06T18:40Z,er det her den orginale dvd? for jeg kan ikke se den inde på nforce?
,haralditt,2004-11-06T19:00Z,"Jepp, det er en rip av original-dvd. Min egen, har ikke laget noe release eller noe. Fant den ikke her, så tenkte kanskje andre hadde lyst på den :D"
,svartis,2004-11-06T19:55Z,"detta är ingen scene release.. men det spelar inte så stor roll. allt är med och inget är komprimerat. så rent kvalitetsmässigt är det samma som scenen skulle ha gjort+att du slipper fjanta dig me o winrara. så ja tycker de bara e bra. :) en sfv fil eller liknande hade dock vart bra, så man hade kunnat dubbelkolla att filen e intakt. :)"
,loppe,2004-11-06T20:27Z,konge! takk skal du ha!
,Belch,2004-11-06T23:07Z,"Är inte helt grym på det här med olika filformaten, men hur gör jag för att kunna kolla på filmen? En ISO fil? vad gör den?"
,granhus,2004-11-06T23:09Z,"hvor lang er denne? XviD-releasen var 20min bare.
3.8gb for 20min film er insane."
,Zapto,2004-11-07T02:27Z,"Men det här är med Filmen + Extra Material..

Filmen 16min & 23sec, Extramaterialet 57min 51sec = 74min & 14sec = 1tim och 4minuter och 14sekunder."
,haralditt,2004-11-07T02:36Z,"This is the entire DVD, in DVD quality. With extra's and everything. Just mount the ISO-image in deamon-tools or burn onto a DVD with DVD-Decrypter. :D"
,Morphen,2004-11-07T07:33Z,Cover till denna?  :unsure:  Någon?
,thetask,2004-11-07T08:38Z,"Mounta iso filen i Deamontools eller bränn med nero, dvd decrypter eller något annat brännar program som stöder dvd bränning.. typ nästan alla.. sen bara titta. Lätt som en plätt. =P"
,svartis,2004-11-07T13:22Z,jag hade för mig att denna va i ntsc format..
,super0an,2004-11-08T20:20Z,"slängde upp en cover!!!
http://daprogger.mine.nu/showcover.php?showid=21214"
,rdhreaper,2004-11-10T19:56Z,"hmm dom skulle ha kallat den ""köra bil i sthlm"" istället för getaway.. var ju inte så mycket getaway.. inget alls faktiskt?!"
,super0an,2004-11-13T21:30Z,Mmm sannt :(
,Satte,2004-11-21T11:21Z,"""By alpher at 2004-11-06 17:18:50 GMT  
Når kommer GIS5 for salg da?

@lpher"" 

Så vitt jag vet så skulle den ha släppts i början av november enligt iceman.se"
,picolina1,2004-12-29T19:42Z,Att seeda kanske är något att tänka på lr ????
,bad_boy1,2005-01-11T22:19Z,"Många som seedar:(..kom igen nu ffn..skulle va kul å få hem den, me tanke på extra materialet..""getawayen"" är inte lika rolig som i första filmen.!

Hade //bad_boy"
,Fireblader86,2005-07-04T12:58Z,Finns ju en del icke-kompletta källor vid det här laget... dock inga kompletta???? Ni som har hela kan väll seeda så att vi andra får ner den??
,Lii,2006-05-05T12:37Z,"Snälla seeda jag har stannat på 99,6%..
PLEASE!!"
,cool_jay,2007-04-11T19:13Z,COVERS KAN NI HITTA I HEMSIDAN: www.cdcovers.cc
,pereww,2008-05-09T00:02Z,har seedat 10GB ;) kan hålla den uppe ett tag till om någon vill? säg bara till!
,wex[hr],2010-08-23T19:58Z,"Please, somebody, can't read my scratched DVD, 99.8% completed. PLEASE!!!!!"
