User Type,Username,Date,Text
,Honesteagle,2007-11-17T14:44Z,Thanks! I was looking for ages for this.
,vuoto,2007-12-28T16:26Z,"Wow, what a nice thing to find today"
,ZoranT,2008-06-24T00:06Z,Thank you for this torrent. I tried to find this stuff for years? Kate is one of the most original artist ever.
,vandal32,2008-07-15T22:36Z,"Thank you, had all these but over the years and many house moves after, some are gone
:)"
,ant0,2008-08-31T15:18Z,Thanks a lot for this. Saves me the effort of ripping my old vinyl records. I like vinyl but it's better to be able to listen to purely digital sound on the portable music player.
,doekie11,2008-09-20T09:49Z,"hello fluffymitten it's a bit late but I'am going to try it 
thanks"
,ongaswie,2008-10-06T01:33Z,Holy Smoke ... this is one awesome torrent! Thank yuuuuu! You really made my day! 
,neohex,2008-10-25T06:50Z,"Thanks, great torrent!"
,Coxie1966,2008-10-30T23:21Z,Fluffymitten...thanks sooooo much for this!
,vonsperb,2009-01-19T22:37Z,Awesome work! All albums have their release year preceding their names and all file names are in the perfect format and case. Thanks a lot!
,fluffymitten,2009-01-27T23:47Z,Thanks for your comments. It's always nice to get some good feedback
,kissliam,2009-01-29T18:27Z,is it just me or was Kate really hot? thnx for the torrent.
,Eagle311,2009-02-21T12:18Z,"Ohh, how lovely to hear this music again !!
Great upload, thanks so much !!"
,Flaminhaz,2009-06-06T23:16Z,C'mon seeders! downloading at 2kb/s !
,jacqyO,2010-02-11T21:49Z,thanks
,TakeMeHigh,2010-03-10T23:39Z,Kate Bush rules. And this torrent too! Thanks.
,waternut,2010-06-06T18:10Z,To kissliam: No its not just you. She is the hottest chick on this freakin' planet!
