User Type,Username,Date,Text
,mandolito,2004-09-03T17:20Z,"Yep, självklart, har inte kollat på den på nåt annat språk... tänkte mest ha med alla språk för det kan va kul (på finska :) om man e bakfull eller nåt, eller för ungarna om man har såna.."
,sursatan,2004-09-03T18:20Z,Så jäkla gött! Tack ska du ha!
,younso,2004-09-03T20:42Z,engelsk tal är DD 2.0 och inte 5.1 som det står på fodralet....
,Halani,2004-09-04T06:07Z,Tak :D
,mandolito,2004-09-04T07:18Z,"var hittar du det de där om 5.1 på fodralet? på mitt står det 2.0

kul att det e så många som tankar

ännu en gång!!! är det nån sm vill ha nån film fixar jag en DVD-r::

24 Hour Party People
Addams Family Values
The Animatrix
Children of the Corn
Chocolat
Creature from the Black Lagoon
Dobermann
Dracula
Driving Miss Daisy
Frankenstein
Glädjekällan
Hulk
The Iron Giant
Mean Streets
Pelle Svanslös
The Shawshank Redemption
Swingers
Talk to her
Traffic
X-Men - The Phoenix Saga - tecknad serie"
,Snarken,2004-09-04T08:58Z,"Tack för filmen, den är rätt kul faktiskt!
Skulle inte ha något emot:
- Hulk
- The Iron Giant
- Traffic
Om du rippar någon/några av dessa så föredrar jag personligen en bra bildkvalitet i filmen framför en massa extramaterial... men smaken är ju som baken :axe: delad."
,mandolito,2004-09-04T09:52Z,"Hulk:
http://thepiratebay.org/torrents-details.php?id=3215154&hit=1

Men de andra två fixar jag.. vad vill du ha med då? mitt icq 147055300, msn mandolito@hotmail.com

seayhh"
,X2X,2004-09-04T10:54Z,"Skulle inte ha ngt emot Chocolat :D
Helst med allt, inkl. manyer + extra.. "
,mandolito,2004-09-04T11:44Z,börjar med iron giant... den muckar lite.. men de kommer ordna sig
,mandolito,2004-09-04T11:48Z,"chocolat e 2disc edition, med massa xtra material å så, vill du ha en DVDshrink version på båda skivorna, rakt av, med kompression?"
,mandolito,2004-09-04T11:49Z,"en sak förresten, är det nån som har 24 säsong 2??, det är några avsnitt jag vill ha!! typ 6 avsnitt.. jäkla skivor som pajjar.."
,mandolito,2004-09-04T19:37Z,"har lagt upp järnjätten nu

http://thepiratebay.org/torrents-details.php?returnto=%2Faccount-cp.php&id=3236519"
,maCs,2004-09-20T16:57Z,"Tackar - uppskattas verkligen.
Mycket bra"
,toxic1,2004-10-30T17:14Z,kan någon seeda filmen...
,Lajdyhawk,2004-10-31T10:58Z,"Jag har hållt på att ladda ner filmen nu i ett par dar :)
Startade om datorn och nu får jag upp ett felmeddelande när jag försöker starta upp nerladdningen igen....
-->>ERROR IO Error (Errno 13) Permision denied

Snälla nån hjälp!!!
Vad betyder detta???"
,B2000,2004-11-19T13:24Z,"eg har bare 6,44% igjenn! please reseed!"
,Mise-,2004-12-07T11:05Z,"Can somebody seed? I have got 97,7%....
PLEASE!!!"
,parter,2004-12-21T15:24Z,"I,have got 98,1%
PLEASE somebody SEED!!!"
,Samuraj,2004-12-21T16:25Z,"Har nu väntat 4 dygn på 98% börjar vara jäkla irriterande..

Inga som har full movie och kan seeda??"
,naboen,2004-12-25T11:01Z,"noen med heile filmen? har hatt og 98,1% i 5dager..."
,kamazutra,2004-12-29T12:52Z,"Samma problem her, stått på 98,1% i over en uke....
SEED..."
,lefaa,2005-01-02T11:16Z,"I have got  too only 98,1 % 
Its not working"
,motorzbh,2005-01-21T10:13Z,"98,1% come on man, i am waiting for a week now. promise to reseed. "
,mandolito,2005-01-24T10:11Z,"för de som inte pratar engelska:

I don't have the original movie rip left on my HD, If someone doesn't seed it, you guys can remove this, I don't have it, sorry. The way of the torrents...
Maby I can make a new dvdr off it... later"
,mandolito,2005-01-24T10:11Z,pratar engelska menar jag ;)
,veronicaboy,2005-02-03T12:19Z,Är det nån vänlig själ som vill seeda..så jag får ner dom sista 2%..står o tickar på 98.1%..tackar på förhand Veronicaboy:)
,veronicaboy,2005-02-05T10:37Z,Kan någon seeda så jag får ner hela filmen?? Vore väldigt tacksam för mina barn vill se den här filmen.
,veronicaboy,2005-02-06T13:58Z,Kan någon seeda mig på den här filmen?....mina barn vill absolut se den här..:cool:
,veronicaboy,2005-02-06T16:06Z,Kan någon seeda mig snart????...måste få ner den tills i helgen...snälla!
,miquelo,2005-02-19T18:56Z,Nice but incomplete! PLEASE SOMEBODY.
,KickMan,2005-02-20T12:58Z,SEED!!!!
,mage12,2005-03-07T13:29Z,fungera denna? :)
,Jocke1980,2005-03-12T14:03Z,"Hur vore det om ni seedar?????????????????????????????
Sitter fast på 98%"
,elden66,2006-01-06T14:54Z,snälla finns det ingen som kan seeda eller har filmen utgått
,pagt,2006-02-13T15:08Z,En anbefaling til mandolito: IKKE LEGG UT FLERE FILMER... Du er udugelig!!
,lars_karlsson_g,2006-05-26T08:26Z,Couldn't someone seed please. Stuck at 98.1%. I'll seed it for a while if I can only get the last part down.
,stigers,2006-08-20T17:00Z,Seed damn it! :)
,loka001,2007-11-14T07:13Z,"Snälla kan ngn seeda, vi sitter fast på 98,1 %, tack tack!"
