Filename,Size,Unit
/Anime Collection 1.txt,2.03,K
/Appleseed/Appleseed.avi,696.66,M
/Appleseed/Appleseed.idx,76.72,K
/Appleseed/Appleseed.sub,5.52,M
/Basilisk/Basilisk - 01.avi,162.79,M
/Basilisk/Basilisk - 02.avi,148.11,M
/Basilisk/Basilisk - 03.avi,171.77,M
/Basilisk/Basilisk - 04.avi,142.91,M
/Basilisk/Basilisk - 05.avi,160.21,M
/Basilisk/Basilisk - 06.avi,175.45,M
/Basilisk/Basilisk - 07.avi,139.9,M
/Basilisk/Basilisk - 08.avi,137.13,M
/Basilisk/Basilisk - 09.avi,136.2,M
/Basilisk/Basilisk - 10.avi,163.84,M
/Basilisk/Basilisk - 11.avi,149.49,M
/Basilisk/Basilisk - 12.avi,146.75,M
/Basilisk/Basilisk - 13.avi,122.49,M
/Basilisk/Basilisk - 14.avi,125.67,M
/Basilisk/Basilisk - 15.avi,139.67,M
/Basilisk/Basilisk - 16.avi,129.83,M
/Basilisk/Basilisk - 17.avi,114.49,M
/Basilisk/Basilisk - 18.avi,127.08,M
/Basilisk/Basilisk - 19.avi,114.96,M
/Basilisk/Basilisk - 20.avi,198.08,M
/Basilisk/Basilisk - 21.avi,192.52,M
/Basilisk/Basilisk - 22.avi,173.89,M
/Basilisk/Basilisk - 23.mkv,224.81,M
/Basilisk/Basilisk - 24.mkv,219.29,M
/Chobits/Chobits - 01.ogm,231.02,M
/Chobits/Chobits - 02.ogm,209.11,M
/Chobits/Chobits - 03.ogm,174.92,M
/Chobits/Chobits - 04.ogm,234.63,M
/Chobits/Chobits - 05.ogm,211.59,M
/Chobits/Chobits - 06.ogm,198.61,M
/Chobits/Chobits - 07.ogm,225.48,M
/Chobits/Chobits - 08.ogm,224.04,M
/Chobits/Chobits - 09.ogm,230.84,M
/Chobits/Chobits - 10.ogm,233.86,M
/Chobits/Chobits - 11.ogm,233.06,M
/Chobits/Chobits - 12.ogm,233.44,M
/Chobits/Chobits - 13.ogm,231.87,M
/Chobits/Chobits - 14.ogm,231.62,M
/Chobits/Chobits - 15.ogm,231.99,M
/Chobits/Chobits - 16.ogm,231.46,M
/Chobits/Chobits - 17.ogm,231.75,M
/Chobits/Chobits - 18.ogm,231.55,M
/Chobits/Chobits - 19.ogm,231.31,M
/Chobits/Chobits - 20.ogm,232.55,M
/Chobits/Chobits - 21.ogm,231.43,M
/Chobits/Chobits - 22.ogm,231.98,M
/Chobits/Chobits - 23.ogm,231.77,M
/Chobits/Chobits - 24.ogm,232.03,M
/Chobits/Chobits - Special.ogm,61.44,M
/Chobits/Chobits Recap - 01.ogm,233.46,M
/Chobits/Chobits Recap - 02.ogm,232.79,M
/Chobits/Chobits Recap - 03.ogm,232.89,M
/Chrono Crusade/CChrno Crusade - 05 - Militia Paladin.avi,140.86,M
/Chrono Crusade/Chrno Crusade - 01 - Sister Rosette.avi,141.41,M
/Chrono Crusade/Chrno Crusade - 02 - The Covenant Contract.avi,145.47,M
/Chrono Crusade/Chrno Crusade - 03 - Apostles Angel.avi,167.76,M
/Chrono Crusade/Chrno Crusade - 04 - Sinners Sinner.avi,149.62,M
