User Type,Username,Date,Text
,mrmonkeyboy,2005-01-13T16:33Z,"Så där ja! En gammal goding, perfekt för min bärbara - den orkar ju inte så mycket av dagens lir.

Tackar!"
,Biran,2005-01-13T18:41Z,hur gör man med filerna?
,Panorama,2005-01-13T19:01Z,bara mounta så kommer det upp en installationsmeny. eller kör med alkohol 
,goZ,2005-01-13T23:00Z,":oldtimer:
Kul att se klassikerna uppe!
Du har möjligen inte 1:an (The need for speed) också?"
,Owa,2005-01-13T23:09Z,Härligt har letat efter denna klassikern länge! Men i vilket program skall jag bränna filerna?
,Panorama,2005-01-14T03:25Z,"testa med alkohol, annars borde det gå med villket som helst eftersom det inte fanns något som helst skydd på den tiden 1997-1998, när spelet kom"
,Panorama,2005-01-14T15:06Z,"Nej goZ, NFS1 har jag inte men hoppas att denna ska duga. "
,passi,2005-01-14T20:38Z,"Ball, det här spelet har jag också kört, rikitgt ball. Tycker NFS kommer ut med för mycke skit nuförtiden. 

:oldtimer::oldtimer::oldtimer:"
,neck_snapper,2005-01-15T19:52Z,"Det står ""Unable to mount image. File not accessable"" när jag mountar filen med deamon tools.... Någon som vet felet??"
,Pajjas,2005-01-16T14:06Z,Gör dom några spel alls nuförtiden?
,Panorama,2005-01-16T17:43Z,"jojo, det är electronic arts (EA) så de gör många olika spel. Det finns senare versioner bland annat NFS underground  "
,Zyqwux,2005-03-31T15:03Z,"Bra. NFSU är iförsej också jävligt bra, det är bara det att jag hatar ghetto och hop hop stilen."
,Panorama,2005-03-31T17:33Z,"håller med, hip-hop är skräp"
,ipren3,2005-06-23T17:23Z,det laddar ner till 87% sen stannar den... de går 3000kb/s sen sjunker den till 0kb/s har laddat ner den 4 ggr fattar inte varför..... sen om jag försöker fortsätta så står det bara connecting to peers... vet du varför???
,menisken,2005-08-06T09:51Z,"Har precis samma problem som ""ipren3"" har. Det stanna oxå för mig vid 87%... Snälla kan ingen seeda"
,zikurat,2006-07-01T20:43Z,hey men seeding this torrent pls!
,bonzy,2006-09-07T19:23Z,Seed!
,LalaBitto,2007-01-14T18:21Z,Please seed again! 
,Nima_91,2007-06-27T02:12Z,seeda fan dom andra need for speed suger totalt jämfört med denna goding men seeda faen
,ragen188,2008-03-11T18:52Z,please seed!!!!!!!!!!!!!!!!!!!
,sweetcougar,2008-08-21T08:05Z,SEEED PLEASE!!!!im stuck to 75% ...
