User Type,Username,Date,Text
,uziuz,2007-04-07T12:02Z,noen som har lyst til å seede???
,(nor)kIng,2007-04-07T13:41Z,"Seeder for fullt jeg...
Har delt den ut til 5stykker så det er bra med seedere nå..."
,uziuz,2007-04-07T14:33Z,takker seeder nå jeg å
,cfghyt,2007-04-07T16:12Z,"nice, en ny bot som tar antibot!!!!

Jaaaahhhhhiiii!!!!

Ble modkillet som boss, skal nå ta hevn!

Mohahahahaha!"
,(nor)kIng,2007-04-07T18:48Z,"Seeder hele natta...
Til dere som laster denne ned, plees seed den så alle kan få den...

Men hvis det blir slakt med seeding så kan dere jo alltids hente den her...

www.norking.moo.no"
,TommyUnited,2007-04-07T19:23Z,"Er det virus på denne boten?? 
PS: skal seede som fan når jeg har fått lastet den ned.... ;)"
,(nor)kIng,2007-04-07T22:50Z,"//Er det virus på denne boten?? 

PS: skal seede som fan når jeg har fått lastet den ned.... ;)//

Jeg kan love deg at denne bot'en er virus fri!
Plees seed da dere er ferrdig..."
,(nor)kIng,2007-04-08T17:25Z,"Har mange filmer ja...
Men litt for treg opp-linje.

Noen som har lyst til å donere en slant til:
nor-king
"
,killthatbaster,2007-04-08T17:40Z,"Sjekket ut denne boten og den nye Bot 4.0.. LOL! Ikke at denne var noe dårlig men Bot 4.0 tar antibot så fort.. Denne kan bruke laaaang tid enkelte ganger.. Begge gjør det samme men jeg vil si at Bot 4.0 er mye mer effektiv!
Link: http://thepiratebay.org/tor/3658445/NordicMafia_Bot_4.0"
,(nor)kIng,2007-04-08T22:18Z,"//Sjekket ut denne boten og den nye Bot 4.0.. LOL! Ikke at denne var noe dårlig men Bot 4.0 tar antibot så fort.. Denne kan bruke laaaang tid enkelte ganger.. Begge gjør det samme men jeg vil si at Bot 4.0 er mye mer effektiv! 

Link: http://thepiratebay.org/tor/3658445/piss//

ADVARSEL:
Denne bot'en er VIRUS, fikk virus advarsel med AVG og Norton AntioVirus 2007, ikke last denne ned om du ikke vill ha hacked acc. din å tatt fra alle spenna...

SÅ IKKE LAST DEN:::NORDICMAFIA BOT 4.0 er scam...

IKKE LAST "
,Rambo116,2007-04-09T12:09Z,hvordan linje har du nor-king??
,zarumo,2007-04-11T19:11Z,hey kan noen sende den til meg ell trenger virkelig skal kille en dust som svindla meg så må ha litt høyere rank ass gidder noen ???
,(nor)kIng,2007-04-12T17:02Z,"//
hey kan noen sende den til meg ell trenger virkelig skal kille en dust som svindla meg så må ha litt høyere rank ass gidder noen ???
//

Dennes seedes som bare rakker'n denne da...

enj0y før all seedingen stopper

Den kan også hentes på http://www.norking.moo.no"
,Rambo116,2007-04-16T14:18Z,drit bra da! lar den stå på mens du er på skola så kommer du opp mætt %!
,(nor)kIng,2007-04-16T16:04Z,"Ja, den fungerer perfekt...

Men alle som laster den ned, seed den mens du har pc'en på så alle kan få den da...
"
,(nor)kIng,2007-04-26T18:39Z,"Jeg har fått PM's om det jeg jeg som har lagd den å har allderi sakt att det er meg...
Hvor leste du det forresten??

Tror du ekte rls grupper lager programmene/dvd'ene/divx'ene/spill'ene??
"
,LesApares,2007-04-30T21:38Z,"nå har de kommet opp med ett nytt system som gjør at kontoen låses i 20 min etter at antibot er feil skrevet inn 5 ganger, boten klarer sjeldent og jette seg fram på 5 forsøk   HJELP   :-/"
,(nor)kIng,2007-05-01T14:31Z,"Da fungerer ikke denne bot'en lengere...
Jeg laster opp en som fungerer hvis det noen gang kommer :/"
,LesApares,2007-05-01T16:26Z,Takk :P
,(nor)kIng,2007-05-08T12:09Z,"Lastet opp ny...
Se på torrentsene mine for å finne den:
http://www.thepiratebay.org/user/(nor)kIng"
,mdbj1919,2007-06-08T22:45Z,Jeg får ikkje anti booten te å funka.ska jeg stilla på hastig heten
,A.D.D,2007-06-25T03:25Z,"Har lastet den ned ferdig, men når jeg trykker på den så står det på den innlogingsgreia: Optimizing cracker. Hva betyr d a? :S:S "
,MrDnl,2007-07-16T02:30Z,"hum.. Jeg trodde jeg skulle bli strålende fornøyd og si at den funka, helt til dette skjer:

Når jeg åpner .exe filen rekker jeg ikke gjøre en dritt, før det kommer en pop-up boks som det det står: ""Ny Bot (ingen info) Starter Downlad.."".. 
Og så blir jeg redirecta til http://www.110mb.com/404.php

Så om du ikke har noe å si til dette så vil jeg si dette er søppel."
,Frackz,2007-07-30T14:37Z,"Leste litt på denne siden og jeg fikk se hva MrDnl hadde skrevet. Det samme skjer med meg. Jeg går innpå og blir ledet til en merkelig side. 

Hva sjer?"
,(nor)kIng,2007-08-15T10:41Z,"Denne fungerer ikke lengere...
Den er lagt ned for lenge siden, og det er ikke noe jeg kan gjøre med det..."
,tomasdeshi,2007-11-09T14:36Z,Seed...pliis
,tomasdeshi,2007-11-09T15:52Z,det står at det er en fil som er skadet eller ikke installert.
,chessbub,2007-12-13T08:03Z,seed plx
