User Type,Username,Date,Text
,CellarDoorBREATHER,2007-12-04T01:37Z,"Does this have ""Party at the Top of the Hill"", the original ""Southwest Strangla"", or ""Intelligence & Violence""?  I'm only missing the first 2."
,peacedogg,2007-12-21T02:14Z,"why this wicked clown sh#* aint seeded ,  yo  ???  juggalos unite !!!"
,Shadie_19,2008-01-28T18:21Z,yo   i got homies    just get it off limewire   i no limewire sux but at least ur discography will be complete     or if u dont want to DL lime wire just e-mail me at    xtwiztidx@hotmail.com
,HazeLovesMaryJane,2008-11-25T01:18Z,Seed please.
,Boondox665,2009-03-19T21:31Z,"wow the list looks good but looks like its dead torrent, please reseed apjones1983"
,Kryptik43,2009-08-31T08:21Z,Yea id like to grab some stuff from this too.....seed it up.
,swarm102,2010-01-27T20:41Z,Ah Ah Ah Aaaawwwwhhhhhhhh Damn I Just Seeded All Over Dis SHit Damn You...Just Wait Ill Go Get You A Towel lol Thanks Just Wat I Was Looking For 
,Juggal0,2010-01-29T04:46Z,A u dumb mother fackos seed this shit cause i cant download this worth dick right now!
,LegionOfUndead,2010-05-19T07:12Z,seeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeed D: 
,hardcorewheeler,2010-06-15T11:34Z,SSSSEEEEEEEEEEEEEEDDDDDDD!!!!!!!!
,drr.nick,2011-01-02T23:43Z,how do i select all the folders to upload. got at least half of these. do i have to upload song by song r what
,lette89,2011-01-03T00:07Z,"Feels like I'm never gonna get all this shit downloaded, but I'll seed the shit outta it once I do get it...MMFCL"
,Headbangerxtreme,2011-06-03T02:10Z,very nicely put together but neeeeeddddd sssseeeeeeddddeeerrrs WTF...
,gin1974,2011-07-14T01:55Z,Seed it!
,necroJess,2011-07-15T01:31Z,Please seed... :(
,vedger,2012-03-09T19:29Z,"hey guys sense this one is low on seeders here is a link to another torrent that has more the one lol. 
http://thepiratebay.se/torrent/4003945/Insane_Clown_Posse_Discography"
