Filename,Size,Unit
/001 - White China.mp3,3.55,M
/002 - One Small Day.mp3,5.22,M
/003 - Dancing With Tears In My Eyes.mp3,4.35,M
/004 - Lament.mp3,5.41,M
/005 - Man Of Two Worlds.mp3,4.81,M
/006 - Heart Of The Country.mp3,4.59,M
/007 - When The Time Comes.mp3,4.63,M
/008 - A Friend I Call Desire.mp3,4.87,M
/009 - White China (remix).mp3,6.38,M
/010 - One Small Day (special remix).mp3,10.77,M
/011 - Dancing With Tears In My Eyes (special remix).mp3,18.37,M
/012 - White China (extended).mp3,6.07,M
