User Type,Username,Date,Text
,dahondaboy,2007-12-22T01:36Z,"has anyone finished downloading this, is it just a cam like the others?"
,trev777,2007-12-22T10:31Z,"Thanks for this, the stills look good!"
[T],Nephropathia,2007-12-22T14:18Z,"Subtitles:
http://subtitlesource.org/title/tt0480249"
,michaelcalvin54,2007-12-22T16:17Z,"OG Tripple OG Quality.(NOT A CAM)
v - 9
a - 8
Thanks!"
,marlicone,2007-12-22T16:43Z,"Subtitles for this release @ MoTechSubs:

http://subs.motechnet.com/title/tt0480249/"
,Amerialb,2007-12-22T16:47Z,The movie itself sucks
,bigwill1323704,2007-12-23T04:03Z,wonderful movie and quality i give it a 10 
,jgm666,2007-12-23T08:55Z,wow downloading at 300+KB/s Thx for seeding!!!!!! if its not fake ill post back in a few!!
,terry306uk,2007-12-24T01:35Z,"Excellent Quality, 10/10"
,alphaw0lf,2007-12-24T05:41Z,"Great quality, since it's a screening copy there are a few words at the bottom. They aren't that noticeable because they disappear after a few minutes."
,missywissy78,2008-01-01T01:13Z,"worth the DL!!
V 10/10
A 10/10
The movie is good too!
but the ending was strange ?!"
,Kudretski,2008-01-01T13:44Z,"svensk text, dvdscr imbt http://forum.divxsweden.net/index.php?act=Attach&type=post&id=171245
svensk text, dvdscr imbt http://forum.divxsweden.net/index.php?act=Attach&type=post&id=171245
svensk text, dvdscr imbt http://forum.divxsweden.net/index.php?act=Attach&type=post&id=171245"
