User Type,Username,Date,Text
,uzforce,2007-12-26T23:00Z,Thanks once again for giving us our c2c fix Stokeman!
,egggge,2007-12-26T23:41Z,Thanks!!!
,SumYung,2007-12-27T00:02Z,"Stokeman, been downloading your c2c torrents for well over a year now, just wanted to say once again thank you so much for the effort you put into this, basicaly you rule! Hope you had a good christmas and have good new year mate!"
,droopydude,2007-12-27T00:38Z,"Thanks again Stokeman. Happy New Year, see you in '08!"
,zeessda,2007-12-27T00:58Z,"Thanks!

Your work is appreciated as always, keep up the good work. Have a good New Year!!"
,studio11,2007-12-27T06:28Z,many thanks & merry xmas Stokeman!
,Werm,2007-12-27T07:31Z,Stokey I am personally looking to thank you for these posts of yours - Someday I will hunt you down and do... just.... that. bwhahahaha
,Gumbynomore,2007-12-27T08:36Z,Thanks for the C2C torrents over the year Stokeman!! I hope you and yours have a Happy New Year !!
,shiney19,2007-12-27T13:13Z,"Thanxss o much for another year of shares - I really appreciate it and so do many others

Have a very happy new year

Thanx 

Luv

Pam xx"
,vertigo2040,2007-12-27T13:30Z,Yes...Thank You Very Much Stokeman. 
,Zeerover,2007-12-29T08:51Z,Thanks again. Merry Christmas & Happy New Year to you too.
