User Type,Username,Date,Text
,luke1978,2007-04-07T02:19Z,So fucking what??? Stop beeing a smartass and enjoy the upload. You fucking donkey!!!
,09102kalle,2007-04-14T08:28Z,är det någon som vet varför ingen sender  jag har haft datorn på i 3-4  dagar nu och det har inte änfrats något 
,luke1978,2007-04-17T21:05Z,Seeder på nytt i 2 en uke...
,SoapDodger,2007-07-16T21:37Z,I'm wondering if the bad language is edited out on this upload. i hope not.
,gummo79,2007-07-18T13:29Z,"It´s edited out.
Fucking Americans!!!!!!!"
,coffe93,2008-03-28T17:16Z,"kan någon vara snäll och ladda upp denna med swesub??


can somebody plz upload this whit swesub "
,luke1978,2008-12-13T23:59Z,Your1God: You are a fuckface...
,mench,2009-01-21T13:28Z,"I get 1.2 MB dwnld rate not bad not bad keep it going =)

thanks !"
,USA4EVER89,2009-05-10T18:01Z,I am Stuck at 96.8%.. would someone please seed the god darn thing... It has been like thisfor 3 days now! please seed thanks
,hasdjh,2009-07-02T06:48Z,shutup you fat cow!
,guzzigirl1,2011-06-11T08:30Z,"my god just appreciate what you get and wats with the abuse (hasdjh), chill man.  Do you have your period or something.  Hells Kitchen Roks."
,thisispurx,2011-11-06T15:35Z,"I know this is a really old torrent but is there anyone out there with this that can seed please?? I just got into this show and I watched all the seasons I've been able to DL and several that there just are no seeds on (S 1, 2, 3, 4 & 7)

THANK YOU if there is anyone that can do this. "
,stormpepper,2012-01-01T11:59Z,Thanks Luke for the contribution.
