User Type,Username,Date,Text
[V],mondo,2006-03-16T22:23Z,Tack å bock.
,Frigatto,2006-03-16T23:02Z,vill inte klaga men seed..?
,run3,2006-03-17T07:06Z,Gör mitt bästa med en 0.8 mbit upp
,st1gge,2006-03-17T08:37Z,83 % hmmm... vore fint ifall nån seedar som har 100%
,run3,2006-03-17T08:44Z,"Jag kommer seed:a hela dagen och hela helgen, ta det lugnt bara!"
,Ghostis,2006-03-17T15:31Z,Jag får inte cd 1 att funka. Cd 2 funkar perfekt.
,Ghostis,2006-03-17T19:13Z,Stick med din äckliga reklam!!!
[V],roathan,2006-03-17T20:56Z,Någon som har omslaget?
,n1rvana.,2006-03-17T22:21Z,"""Som bitter, småsur dalmas gestaltade han Tony Rickardsson""

Finns inget som heter dalmas. Antingen mas eller dalkarl skall det vara. >:-("
,Insision,2006-03-17T23:22Z,Hur packar man upp *.bin filer? :/
[T],Knaster,2006-03-18T13:23Z,Bearen kan du inte stava på svenska gör det på engelska då eller gå i skolan istället.
,LarsAtta,2006-03-18T20:00Z,perfa
,berra,2006-03-19T10:17Z,"Cover finns på 
http://thepiratebay.org/details.php?id=3459452"
,Sleepburn,2006-03-19T20:12Z,Härligt härligt... :D Tack så mycket.
,Loompa,2006-03-19T22:41Z,"Are subs available in English, Spanish or German? I like skandinivian movies but I do not speak any skandinavian languages."
,lollo4407,2006-03-19T23:13Z,"Hur gör man för att bränna ner denna på dvr-r och få det att funka? Please, nån som vet?"
,unceen,2006-03-19T23:54Z,skrivfel?
,peapea,2006-03-20T11:42Z,"Det står att jag får 2 errors när jag försöker packa upp cd1, snälla någon hjälp mig."
,GlidarN_,2006-03-21T15:05Z,Nån som vet hur man gör om Avi så man kan bränna den på skiva? Tacksam för svar 
,run3,2006-03-21T15:46Z,Här -> http://www.afterdawn.com/guides/archive/convert_avi_to_dvd.cfm
,Pingis,2006-03-24T15:44Z,"Gick i 1mb/s ner och det GÅR 500kb/s upp

Heh mums ;)"
,fubbi,2006-03-28T14:34Z,fifan vad tråkig han har blivit. allsång på skansen?
[T],Dulle2006,2006-03-30T10:25Z,Skiva 1 funker ikke skiva 2 funker bra 
,skarre92,2006-04-02T10:48Z,"jag får inte någon skiva att funka, även fast jag öppnar med VLC. vilket program ska jag använda?"
,Trumman_92,2006-05-05T20:51Z,PLEASE!! seed it isnt so fast over hear
,Trumman_92,2006-05-05T20:52Z,kan inte nån seeda skulle vilja ha den så fort som möjligt jag ska sida som faan när jag e klar
,knasEN^^,2006-07-07T22:38Z,seeda jag seedar när jag e klar ! osså SEED:P
,Bannana.swe,2006-09-09T12:38Z,Thanx a lot:)
,valtra125,2007-02-07T09:21Z,seeda pleease..
,AbdullA112,2007-03-06T22:24Z,seedaaaa
,lampanisse,2007-05-10T04:11Z,seeda please !!!
,Sir.Cool,2007-06-28T19:25Z,seeda
,theulf,2007-11-11T02:09Z,SEED!!!!!!!!!!!PLZ
,papparegor,2008-07-09T22:09Z,Vad är det för pisshastighet på detta?
