User Type,Username,Date,Text
,botar,2006-10-25T22:09Z,"kössz a feltöltést, istenkirály vagy!! :)"
,akn,2006-10-26T18:58Z,nincs mit :) hétvégén éd estefelé elérhet? leginkább
,Babohito,2006-10-29T11:27Z,Jó lenne egy kis seed! El?re is köszi!
,akn,2006-10-29T14:04Z,"minden más torrentet leállítottam, így is 23-an csatlakoznak per pillanat.. sajnos még senkinek sincs lent 100%"
,Sulyci,2006-10-30T02:10Z,"Nagyon Köszönöm! Valamikor ott voltam a néz?k között és fantasztikus élmény volt újra látni a sok variáció után az eredetit! Tényleg utánozhatalan dolgot tettél!!!
Még egyszer, köszönöm!"
,freehi,2007-01-14T09:58Z,"Seed-eld légyszi!!


köszi!!"
,ddjjm,2007-10-03T14:33Z,seedeld lécci
,cristian__,2007-11-24T09:36Z,"Seed-ekre lenne szügség, köszi"
,belamee,2008-02-02T10:42Z,"Köszi szépen, király vagy!!!"
,pigizsugi,2008-03-22T16:51Z,Köszi feltöltést!!!!!:)
