Filename,Size,Unit
/Individual though patterns/01 Overactive imagination.mp3,3.17,M
/Individual though patterns/02 In human form.mp3,3.57,M
/Individual though patterns/03 Jealousy.mp3,3.33,M
/Individual though patterns/04 Trapped in a corner.mp3,3.82,M
/Individual though patterns/05 Nothing is everything.mp3,2.99,M
/Individual though patterns/06 Mentally blind.mp3,4.35,M
/Individual though patterns/07 Individual though patterns.mp3,3.65,M
/Individual though patterns/08 Destiny.mp3,3.71,M
/Individual though patterns/09 Out of touch.mp3,3.94,M
/Individual though patterns/10 The philosopher.mp3,3.8,M
/Symbolic/01 Symbolic.mp3,5.99,M
/Symbolic/02 Zero tolerance.mp3,4.39,M
/Symbolic/03 Empty words.mp3,5.82,M
/Symbolic/04 Sacred serenity.mp3,4.05,M
/Symbolic/05 1000 eyes.mp3,4.09,M
/Symbolic/06 Without judgement.mp3,4.98,M
/Symbolic/07 Crystal mountain.mp3,4.66,M
/Symbolic/08 Misanthrope.mp3,4.62,M
/Symbolic/09 Perennial quest.mp3,7.63,M
/The Sound of Perseverance/01 Scavenger of Human Sorrow.mp3,9.48,M
/The Sound of Perseverance/02 Bite the Pain.mp3,6.16,M
/The Sound of Perseverance/03 Spirit Crusher.mp3,9.25,M
/The Sound of Perseverance/04 Story to Tell.mp3,9.01,M
/The Sound of Perseverance/05 Flesh and the Power it Holds.mp3,11.56,M
/The Sound of Perseverance/06 Voice of the Soul.mp3,5.08,M
/The Sound of Perseverance/07 To Forgive is to Suffer.mp3,8.13,M
/The Sound of Perseverance/08 A Moment of Clarity.mp3,10.11,M
/The Sound of Perseverance/09 Painkiller.mp3,8.3,M
