User Type,Username,Date,Text
[T],supaturtle,2007-06-15T21:49Z,"thx to Dr. Frikadel, u rulez ;)"
,charonB,2007-06-15T22:08Z,"Right - Dr. Frikadel rulez, but this is not his work! :/ ;)"
,4X-AXG,2007-06-16T01:19Z,thanks mate
,Mr Silver,2007-06-16T01:40Z,Muchos gracias.
,soubibi,2007-06-16T10:27Z,Merci
,WinnieXL,2007-06-16T10:30Z,Thanks a lot
,EDVN,2007-06-16T12:41Z,Danke !!
,jurek123,2007-06-16T13:19Z,Seed please. THx.
,Dr. Frikadel,2007-06-16T15:46Z,"One happy family, it's all about sharing ;)
Doc."
,zkalos,2007-06-17T10:13Z,"Seed Please, download stop in 54%.
Req: Budapest 1.2, FS2Crew Airbus."
,charonB,2007-06-17T12:01Z,"@zkalos:
Please load this (new) torrent file. The one you got is the old one. It was canceled by me, because it was erroneous. 

Sorry - my fault. :/"
,zkalos,2007-06-17T15:54Z,Thx charonB !!!
,tomtom94,2007-06-21T12:26Z,"hello, i've a problem with the autogen, i can see all trees but not the houses :(
y think they are a missing files in this archive no ??

thanks"
,charonB,2007-06-21T16:07Z,Anyone else this problem?
,tomtom94,2007-06-21T20:44Z,"the missing files are certainly in the repertory Fs9/Texture.
theirs name should be ""agn_riv_...""  like ""agn_rgp_001..."" for the autogen of flightparis.

thanks"
,charonB,2007-06-21T21:04Z,"You're right!

I found some files there!
Wait a moment, I'll seed a patch.

Greetz,
charonB"
,pmlsmith4,2007-07-24T05:02Z,"Hi My name is thomas . i was like wondering about the AES Crack thingy. i like really dont understand all of how u unlock it and stuff and i was wondering if its not to busy could u like send me instructions on that. im like really young like teenage young and i really dont want to bother my mom about purchasing anything on her credit card so i just use the cracks for fs2004 . because i like wanna be a pilot when i grow up and yeah thats why im asking like it would be really cool to see the jetway pull up to the aircraft. so if u can could u please send me the instructions for the airport enhancement services. to igneousrocklad@aol.com.

thank u so much charonB"
,charonB,2007-08-22T03:14Z,"Hello everybody!

BLACKLISTED in AES v1.90a:

AES-171-X6336-N7218-18838
AES-171-X6374-N7464-18952"
