Filename,Size,Unit
/Aina - Days Of Rising Doom-booklet_01-cover.jpg,212.07,K
/Aina - Days Of Rising Doom-booklet_02-info1.jpg,287.78,K
/Aina - Days Of Rising Doom-booklet_03-info2.jpg,275.39,K
/Aina - Days Of Rising Doom-booklet_04-creator1.jpg,132.7,K
/Aina - Days Of Rising Doom-booklet_05-creator2.jpg,128.61,K
/Aina - Days Of Rising Doom-booklet_06-creator3.jpg,128.63,K
/Aina - Days Of Rising Doom-booklet_07-creator4.jpg,130.81,K
/Aina - Days Of Rising Doom-booklet_08-voices1.jpg,132.35,K
/Aina - Days Of Rising Doom-booklet_09-voices2.jpg,129.01,K
/Aina - Days Of Rising Doom-booklet_10-voices3.jpg,135.58,K
/Aina - Days Of Rising Doom-booklet_11-voices4.jpg,134.25,K
/Aina - Days Of Rising Doom-booklet_12-choirs.jpg,123.67,K
/Aina - Days Of Rising Doom-booklet_13-prophets.jpg,126.01,K
/Aina - Days Of Rising Doom-booklet_14-musicians1.jpg,130.91,K
/Aina - Days Of Rising Doom-booklet_15-musicians2.jpg,129.71,K
/Aina - Days Of Rising Doom-cover_back.jpg,373.93,K
/Aina - Days Of Rising Doom-cover_front.jpg,232.81,K
/Aina - Days Of Rising Doom-disc1.jpg,220.85,K
/Aina - Days Of Rising Doom-disc2.jpg,214.04,K
/Aina - The Beast Within.avi,25.39,M
/Disc 1-Days Of Rising Doom/Aina - 01 - Aina Overture.mp3,2.76,M
/Disc 1-Days Of Rising Doom/Aina - 02 - Revelations.mp3,7.54,M
/Disc 1-Days Of Rising Doom/Aina - 03 - Silver Maiden.mp3,6.87,M
/Disc 1-Days Of Rising Doom/Aina - 04 - Flight Of Torek.mp3,7.35,M
/Disc 1-Days Of Rising Doom/Aina - 05 - Naschtok Is Born.mp3,6.4,M
/Disc 1-Days Of Rising Doom/Aina - 06 - The Beast Within.mp3,4.5,M
/Disc 1-Days Of Rising Doom/Aina - 07 - The Siege Of Aina.mp3,9.39,M
/Disc 1-Days Of Rising Doom/Aina - 08 - Talon's Last Hope.mp3,8.48,M
/Disc 1-Days Of Rising Doom/Aina - 09 - Rape Of Oria.mp3,4.22,M
/Disc 1-Days Of Rising Doom/Aina - 10 - Son Of Sorvahr.mp3,4.1,M
/Disc 1-Days Of Rising Doom/Aina - 11 - Serendipity.mp3,5.58,M
/Disc 1-Days Of Rising Doom/Aina - 12 - Lalae Amer.mp3,5.8,M
/Disc 1-Days Of Rising Doom/Aina - 13 - Rebellion.mp3,5.52,M
/Disc 1-Days Of Rising Doom/Aina - 14 - Oriana's Wrath.mp3,8.52,M
/Disc 1-Days Of Rising Doom/Aina - 15 - Restoration.mp3,6.76,M
/Disc 1-Days Of Rising Doom/Aina - Days Of Rising Doom-Playlist.m3u,467,B
/Disc 2-The Story Of Aina/Aina - 01 - The Story Of Aina.mp3,20.82,M
/Disc 2-The Story Of Aina/Aina - 02 - The Beast Within (Single Version).mp3,5.1,M
/Disc 2-The Story Of Aina/Aina - 03 - Ve Toura Sol (Rape Of Oria)(Ainae Version).mp3,4.24,M
/Disc 2-The Story Of Aina/Aina - 04 - Flight Of Torek (Single Version).mp3,4.89,M
/Disc 2-The Story Of Aina/Aina - 05 - Silver Maiden (Alternate Version).mp3,6.84,M
/Disc 2-The Story Of Aina/Aina - 06 - Talon's Last Hope (Demo).mp3,7.92,M
/Disc 2-The Story Of Aina/Aina - 07 - The Siege Of Aina (Single Version).mp3,5.39,M
/Disc 2-The Story Of Aina/Aina - 08 - The Story Of Aina (Instrumental).mp3,20.77,M
/Disc 2-The Story Of Aina/Aina - 09 - Oriana's Wrath (Alternate Version)(Japanese Bonus Track).mp3,8.51,M
/Disc 2-The Story Of Aina/Aina - The Story Of Aina-Playlist.m3u,463,B
