User Type,Username,Date,Text
,GaNjaMaaN,2006-12-17T02:47Z,WTF is This Shit??
[V],Kuthumi,2006-12-17T07:58Z,"Rolv Wesenlund is one of Norway's most popular comedians of all times, quite well-known in Sweden, too. We did not mean to force him on anyone else."
,eeaudio1974,2006-12-17T14:36Z,"kult hvis noen kommenterer kvaliteten på rippen min. :)

NUXX"
,jdilla,2006-12-17T19:08Z,SEED!. jeg støkka på 61%!
,ultrafix,2007-01-03T23:07Z,"hva med å legge ut dvd-rippen da? som dvd....ikke en 700megs divx.
hadde du giddi det? jeg vil ha den på dvd..."
,-Eltex-,2007-01-04T18:24Z,denne filmen suger! Rolv Wesendlund er så EXTREMT TØR! men kvalitet er grei!
,ultrafix,2007-01-07T02:30Z,Wesenlund er jo kul! Lenge leve Fleksnes!! Daaayoh!
,Brigdesfield,2007-01-07T23:32Z,"Hva bruker jeg til å spille av filmen med? Har VLC med codec, men det funker ikke.. ??"
,helge3,2007-02-09T23:25Z,rolv wesenlund e bæst ta å seed litt
,helge3,2007-02-10T15:40Z,ta å seed litt er fast på 90.1%
,helge3,2007-02-10T18:21Z,seed litt før fan!! sett fast på 91%
,helge3,2007-02-11T17:37Z,hallo! ta seed! sett fast på 96.2%
,Mr777,2007-12-02T12:30Z,"Lasta i 1,3MB/S frem til 60%...
Og nå står det så og si stille. (ca 3kb/s) Og vi er kun 2 mottakere.. 
Skal kommentere her senere og fortelle hvor lang tid det tok totalt."
,Mr777,2007-12-02T15:22Z,"Det tok 3 timer og 6 minutter å laste den ned.
Det er veldig bra i og med at det er en seeder/deler. Jeg vil dele denne fila i noen uker. Og min max ut hastighet er 1,4mb/s.

STOR TAKK til eeaudio1974!"
,Mr777,2007-12-02T16:03Z,"BTW. Nå har jeg sett litt av denne filmen. Og jeg må desverre si at jeg er enig med -eltex-.
Dette er jo tross alt en av Norges største humorister.

MEN kvaliteten er bra!"
,mekkal28,2008-04-26T02:33Z,takker. digger rolv
