User Type,Username,Date,Text
,fastshit,2004-12-06T16:21Z,Den här tackar vi för. :)
,Jocke666,2004-12-07T00:55Z,tackar så mycket!
,haiko,2004-12-08T00:28Z,DVDR är juh alltid uppskattat synd att det är så få som gillar obskyra och konstiga / udda och ovanliga filmer...
,MonsterCow,2005-01-17T17:34Z,"Coolt! :D
Det här är en av de bästa westerns som gjorts (tycker jag). Gillar ni denna, kolla även upp filmen ""Django"" av samma regissör, och filmen ""El Topo"" av Alejandro Jodorowsky."
,cichli,2005-02-26T16:42Z,"Seedning vore underbart, har suttit fast kring 90% i några dagar nu..."
,snikken,2005-05-18T01:08Z,Please...someone seed so I can get the last 1%!
,oans,2005-08-06T12:38Z,can someone please seed? 
,valueline,2006-01-08T11:01Z,Please seed someone! Thanks! Stuck at 25.7%
,nickle101,2006-06-28T23:36Z,Can someone seed this PLEASE
,MunchhausenPL,2006-07-01T13:06Z,"Can someone seed on the nights? Please, i realy need this western :/"
,varipeponi,2006-07-17T05:32Z,"Please seed someone! Thanks! Stuck at 36,7%"
,Mormaeglin,2007-01-16T21:01Z,HEY HEY!! SEED ANYONE! THERE ARE ABOUT 20 PEOPLE WAITING TO FINISH THEIR DOWNLOAD PLEASE SEED!! SEEDA!! ALL STUCK AT 80% THANKS!! 
