Filename,Size,Unit
/Ray Wylie Hubbard - Snake Farm - 01 - Snake Farm.mp3,5.18,M
/Ray Wylie Hubbard - Snake Farm - 02 - Kilowatts.mp3,4.84,M
/Ray Wylie Hubbard - Snake Farm - 03 - Heartaches and Grease.mp3,5.17,M
/Ray Wylie Hubbard - Snake Farm - 04 - The Way of the Fallen.mp3,5.26,M
/Ray Wylie Hubbard - Snake Farm - 05 - Mother Hubbard's Blues.mp3,4.16,M
/Ray Wylie Hubbard - Snake Farm - 06 - Rabbit.mp3,4.02,M
/Ray Wylie Hubbard - Snake Farm - 07 - Polecat.mp3,5.41,M
/Ray Wylie Hubbard - Snake Farm - 08 - Old Guitar.mp3,4.99,M
/Ray Wylie Hubbard - Snake Farm - 09 - Wild Gods of Mexico.mp3,4.3,M
/Ray Wylie Hubbard - Snake Farm - 10 - Live and Die Rock and Roll.mp3,6.34,M
/Ray Wylie Hubbard - Snake Farm - 11 - Resurrection.mp3,6.02,M
/rwh_snakefarm.jpg,11.27,K
/tracks.txt,203,B
