User Type,Username,Date,Text
,laura1988,2007-11-12T01:53Z,http://thepiratebay.org/tor/3884322/aXXo_s_Torrents_Tracked_By_ThePirateBay
[T],Nephropathia,2007-11-12T11:22Z,"Subtitles:
http://www.subtitlesource.org/subtitle.php?imdb=0382932"
,mrbb,2007-11-12T11:59Z,While i appreciate this as my little boy will love it....how many more people are going to upload axxo's torrents? The place is going to be flooded with multiple copies of the same file.....
,zlayzer,2007-11-12T19:09Z,"it says 3831 seeders so i hope all of them seed :-) imagine 1kb/s from all of them that would be 3,8mb /s =) i'm currently downloading at 10kb/s.....

Please you who are downloading seed and to those who are done downloading : SEED!!!! =D"
,zlayzer,2007-11-12T19:10Z,Ehm just got 70kb/s So forget what i said but keep seeding ;) i'll seed it for 1 day at 10-20kb/s
,Andy__Man,2007-11-12T22:20Z,Nice one axxo :)
,Andersson3k,2007-11-12T22:54Z,Seeds plz :D
,rexeser,2007-11-13T20:50Z,SEED ! im d'ling in 10kb/s with  700seeders? LOL SEED!
,HotFordModel,2007-11-14T10:17Z,can someone please sell me this movie my computer goes really slow my email is fordmodel16@hotmail.com thanks PLEASE IM DESPERATE
,SuperVanessa,2007-11-15T20:38Z,lmao...models usually are stoopid
,SuperVanessa,2007-11-15T20:39Z,not to mention that the sentance doesn't even make sense
,jake1511,2007-11-15T22:08Z,is there a special codec needed for this file???
,Tsenoh,2007-11-17T06:27Z,"ehhh.
for some reason when i try to watch it, it's out of sync.
any ideas?"
,PawnSacrifice,2007-11-17T09:13Z,"aXXo is a God. Does anyone know if the little film at the beginning of the movie is included? I've been reliably informed its extremely funny. It's titled ""Lifted"" I believe. Someone please reply? Thanks!"
,ruzlis,2007-11-17T12:02Z,Best ever !
,Koerte,2007-11-17T17:08Z,"OMG 

the worst movie ever...! The quality is ok but the movie stinks!"
,HomerJ12345,2007-11-20T15:47Z,thanx for uploading aXXo torrents!!!
,srtA853,2007-11-25T00:39Z,what do i need to convert this too so i can burn to dvd.....what program is needed also?
,as0k,2007-11-25T14:40Z,"HotFordModel...
you want ppl to send you a movie on 700mb to your email? DAMN you're stupid :/"
,imnerd,2007-11-27T11:10Z,I dont gei no sound
,tfilez17,2007-11-27T11:33Z,"The quality of the encoding is really poor. Even when viewing at original size I can see lots of pixelation. Looks like this was originally encoded at a lower resolution than 664 x 274 and then scaled up.

Dunno if I could be doing something wrong?"
,Robinhero,2007-11-27T16:28Z,anywhere aroumd is the version de enliesh? we don-t wan dis aroum ver who iss mekin de versjobn in krez? anyone? pleise`?
,Hailey_1988,2007-11-27T20:45Z,"very good quality

Thanks axxo"
,matwizard,2007-11-29T12:32Z,"Good Quility ^^

Gj Axxo"
,bc_buds_da_best,2007-11-30T06:06Z,http://torrentfreak.com/axxo-temporarily-stops-releasing-dvdrips-071128/  ...since noone told me when i asked
,sooners,2007-11-30T10:40Z,"what's ip with the ""Nutmeg7""? That is not axxo himself."
,sooners,2007-11-30T10:43Z,"what's up with the user name aXXo-torrents?

That is NOT axxo.

Seems we have an impostor.

Ain'r no way I'm gonna download this shit.

I'll get him from axxo hiimself."
,Espenhain,2007-12-01T10:04Z,"thank you axxo..

Tell me AXXO, how many TB you got, cuz you got so fucking many movies..
"
,matwizard,2007-12-02T16:17Z,"Waited ages for dvdrip, ty ^^"
,toad009,2007-12-09T23:40Z,i know that this is not the real axxo but look at the seeders and i think it's the real deal...
,Crazy Bastard,2007-12-10T18:59Z,you asshole aXXo copy... you are one of the reasons aXXo left this site.. burn in hell you little faggot!!!
,Happy_Baker,2007-12-12T07:04Z,"==========

Our Ripper, who art on mininova,
aXXo be thy name.
Thy torrents come.
Seeding will be done,
Here as it was on suprnova.
Give us this day our latest rips.
And forgive us our leeching,
As we forgive those that leech from us.
And lead us not on to private trackers;
But deliver us from the MPAA:
For thine is the ripping, the seeding, and the glory,
For ever and ever.

Amen?

==============="
,d3marcus,2007-12-12T21:44Z,"Recensioner av filmen:

http://www.kritiker.se/recension.asp?i=34763"
,mrjpc,2007-12-14T21:48Z,HUR GÖR JAG?
,arsenal74,2007-12-16T02:46Z,is anyone going to seed this ?????? barely anyone who has downloaded this is seeding it to others
,arsenal74,2007-12-16T04:05Z,for christ sake people SEED IT FFS pleaseeee seed it 
,arsenal74,2007-12-17T03:06Z,"cant believe a day later people arent seeding this im never going to get this, this is a site to share so SEED IT FFS"
,GimZe21,2007-12-18T18:00Z,Seed seed seed
,Hanzmeister,2007-12-18T22:31Z,the video is not showing up in wmp
,Hanzmeister,2007-12-18T22:32Z,video not showing up in WMP!
,rfdb,2007-12-19T16:44Z,"i can,t download ennything it just jumps right to windosmediaplayer
 i can,t download games videos plz report !"
,Euph0ria,2007-12-22T15:27Z,"*Very* Poor quality.  I'm extremely disappointed with this release.  Almost identical to release by ""Klaxxon"" (another poser who fit ""axxo"" into his nickname for hits).   The vertical resolution is halved, and you can see some severe aliasing.  I've grabbed 3 different versions and only one was high quality.  Look for ""Ratatouille PROPER DVDRip XViD-MDP"" for a quality release instead."
,michaelrwatson,2007-12-22T23:48Z,"I dunno if this is really aXXo or not, but it's an excellent rip. I tend to think it *is* axxo because the audio is CBR (constant bitrate), whereas most groups nowadays, being stupid, use an improper VBR (variable bitrate). "
,michaelrwatson,2007-12-22T23:49Z,"p.s. incase you didn't connect the dots there, CBR suggests axxo because all axxo rips (that i've seen) have been CBR."
,michaelrwatson,2007-12-23T00:03Z,"hmmm.... now that i'm watching it, i see there's something odd about the vertical resolution, as if it's been resampled or upsampled or something.... There are jaggies on angled straight lines. Well, at least the ausio's in sync........."
,Rickslick,2007-12-24T23:39Z,Thanx =)
,the_crazy_swede,2007-12-30T00:08Z,"aXXo the spanish little girl stopped upploading her torrents to piratebay and minova becasue she felt like she was treated ""badly"" by the sites. so she stopped upploading them to this site and minova. now aXXo-torrents is uploading aXXo torrents that he/she gets off sites that he downloads from."
,The_Swedish_Soldier,2008-01-02T15:35Z,"excellent movie!

i give it 7/10 the sound is very good!

the video quality isnt really aXXo quality but definetively a movie worth downloading!

HAIL aXXo!"
,Chaoks,2008-01-02T22:35Z,How do I get norwegian subtitle on this movie?
,xxdaxx,2008-01-14T18:39Z,"BRILLIANT!!!!!   superb quality both sound an vision! Prob the best AVI download of Ratatouille about! mind you it is the work of 'aXXo'.. so need i say any more!
If you aint seen this film yet...this torrent is a must!
Thanks aXXo.. brill work..yet again!"
,Hydra4435,2008-01-15T20:20Z,Superb quality 10/10 thanx (*_*)
,Hydra4435,2008-01-16T18:14Z,Superb quality 10/10 thnx :-)
,sPYder360,2008-01-20T15:27Z,I'll give it a shot!
