Filename,Size,Unit
/01 - Håll om mig.mp3,6.34,M
/02 - Det finns inga mirakel.mp3,7.21,M
/03 - Vänta dig mirakel.mp3,6.86,M
/04 - Vägen.mp3,6.73,M
/05 - Sång för april.mp3,6.25,M
/06 - Mellan månen och mitt fönster.mp3,5.54,M
/07 - Ett troget hjärta.mp3,4.66,M
/08 - Little Willie John.mp3,9.26,M
/09 - Drivved.mp3,6.71,M
/10 - Välkommen hem.mp3,5.83,M
/11 - Mellan dig och mig.mp3,6.96,M
/12 - Liten vän.mp3,4.62,M
/13 - För ett barn.mp3,6.51,M
/14 - Ett av dom sätt.mp3,4.09,M
/15 - (jag ska) Gå hel ur det här.mp3,7.1,M
/16 - Sången dom spelar när filmen är slut.mp3,8.03,M
/17 - Tidvatten.mp3,5.77,M
