User Type,Username,Date,Text
,jerbe,2006-10-09T09:04Z,"Very nice, but this is in wrong category. ""Movies DVDR"" is not for XviD's, it is for DVDR's..."
,dahulk12,2006-10-10T14:22Z,"Sorry for themistake. I got impatient and frustrated after awhile. Everytime I went to upload the torrent and movie description, it would come back saying, ERROR. The fields would be empty and I would have to retype everything.  A few times it said WRONG CODE even after I typed in the correct code. (Yes, I know how. I have to type codes into fields just to get on some of my secure sites all the time.) Not for sure what was going on yesterday. Sorry again for the hasty goof. Hope people finally enjoys it!"
,Barbados^,2006-11-07T22:57Z,"Hi, thanks for this movie, my daughter will love it.  However, can the 1 seeder please come back for a MINUTE?  We're all stuck at 99.8%.  Thanks.
:)"
,Barbados^,2006-11-14T00:13Z,"Thank you for seeding!  100% is so much tidier than 99.8%.
:)"
,stile99,2006-12-07T13:14Z,"Hey Barbados^ (or anyone else!)...want to come back for about an hour or so?  Got a handful of people stuck at 79.8%.  Just think...come back for an hour or two, and there will be 5 more people able to seed!

Thanks!"
,Palio,2007-04-18T22:44Z,"Hello there, stuck at 95.3%. Would appreciate if you reseed ?"
,dahulk12,2007-04-19T15:57Z,"Palio

Reseeding for you. Hope you enjoy the movie and music!"
,nlmd,2007-10-28T16:37Z,"Hi, I heard this was an awesome movie ... Could anyone please re-seed? .... I can only find 0.997 copy of the whole torrent :( ... I'm going to leave home for some time on 1/11 ... so if you read this after 1/11, please don't bother .... "
,khope,2008-10-27T05:14Z,"please seed
thanx"
,khope,2008-10-29T11:52Z,Please keep seeding
,khope,2008-10-29T13:25Z,"I'm still downloading,please seed"
,khope,2008-10-29T22:06Z,"Dear dahulk12 
I've downloaded 63 percent of this lovely movie so far,but Rightnow I'm getting 2KB/s.Therefore,i stopped downloading,hoping u can help me by seeding(I'll resume downloanig in 6 hours)
Thanks a million for the perfect job."
,baby_boo,2009-08-24T11:26Z,"thx u  dear dahulk12 for upload this torrent..now Im downloading this movie..please help me seed this torrent..hope I can finish  this torrent soon, thx u mr dahulk12..please anyone who seed this film help me..."
,lupeenn,2011-08-31T22:56Z,"video quality isn't good.. but tnx anyway
A:6
V:5"
