User Type,Username,Date,Text
,LennyG,2007-11-30T20:06Z,"Sweet !
Tack !"
,bergaz,2007-11-30T21:47Z,tackar så mycket...ska bli gött o få dom sista oxå
,brasseman,2007-12-01T08:23Z,Kanonbra!! har väntat på sista säsongen länge! Tackar Nimolee
[T],Nimolee,2007-12-01T09:10Z,varsågoda!
,frewik,2007-12-02T16:31Z,mycket najs :D
,LennyG,2007-12-02T23:41Z,"Vill inte klaga eller så, men upplysningsvis så är /Seinfeld.S09.E03.SWESUB.DVDRip.Xvid-Nimol.avi inte svensk textad.

Annars så var det kanon! Tack än en gång.

Petimeter LennyG"
,frewik,2007-12-04T23:06Z,"det har du rätt i... vore tacksamt om nimolee kunde lägga upp den igen med svensk text, samt resterande avsnitt. den här torrenten var bättre än Uleman's som kom senare. mindre filer här, samma kvalité :) "
[T],Nimolee,2007-12-05T17:09Z,sorry fel av mig men kommer läga upp Avsnitt 3 bland dom sista avsnitterna :D
,papparegor,2007-12-09T04:20Z,Jag hoppas ni skriver om 9:an.... om så är fallet... ett STOOOORT TACK!!!
[T],swebarb,2009-03-27T22:37Z,tack tjockis
