User Type,Username,Date,Text
,kapaka,2007-07-10T12:41Z,"If you like it buy this stuff.
It is the author live hood, not a big company."
,ratty2,2007-07-26T00:45Z,"http://www.kurumi.sakura.ne.jp/~kemono/html/cd_rom01e.html
$40 EACH.. ouch."
,ratty2,2007-07-26T01:42Z,"er, uhh. seed?"
,smogx,2007-07-26T12:19Z,"Yeah $40 is too much to pay from comet and once he gets his money from you, he won't respond to your emails. 

Let me get the good stuff for you"
,livewire0714,2007-08-04T00:05Z,It's not downloading. Is there something wrong?
,smogx,2007-08-04T04:05Z,"Try this link, and make sure you have the latest bittorrent installed"
,smogx,2007-08-04T04:05Z,http://thepiratebay.org/tor/3737463/DR_COMETS_KEMONO_ISLAND
,smogx,2007-08-04T04:06Z,"Try this link, and make sure you have the latest bittorrent installed 

http://thepiratebay.org/tor/3737463/DR_COMETS_KEMONO_ISLAND"
,Demonix SD,2008-06-04T14:02Z,Just gotta say thanx 4 this!
,bded,2008-06-07T06:59Z,can we get some seeds please?
,TroLLmakT,2008-10-02T00:18Z,This is realy realy good stuff ^^
,TYCH0N,2008-10-02T00:31Z,Could someone please seed for me? Thanks in advance!
,Rubba_Duck,2009-02-05T00:44Z,A seed would be great!
,Kristax,2009-03-04T21:30Z,PLEASE SEED :'(
