User Type,Username,Date,Text
,fArGo,2004-05-25T17:00Z,Funderat på att seeda?
,busungen876,2004-05-25T17:11Z,Det gör jag. Men det syns inte. Varför vet inte jag.
,Chri52,2004-05-25T18:29Z,Har du covers?
,GuldVixen,2004-05-25T21:58Z,brandvägg? eller funkar inte det så där?
,PhuZioN,2004-05-26T05:03Z,"Hur många gånger ska man säga det? Lägg inte upp hemmarippar, lägg bara upp original releaser. Got it?"
,Mercedes,2004-05-28T23:37Z,Dette er bra! Bra hastighet også!!
,t610,2004-06-11T05:13Z,Snälla seeda!! PLZ!!
,dmt_rules,2004-09-27T11:11Z,varför bara lägga upp org-releaser?  bättre med mångfald enl mig iaf.
,Mikasnickars,2005-06-23T23:02Z,"Man tackar! 
Inte min musik men tjejen blir ju glad.
Perfekt till midsommar.
Glad midsommar på er!"
,ferseus,2006-07-08T20:48Z,fan va fort det går
,Jocke_91,2006-09-09T19:28Z,nån som vill ha covers elle sök på dc dom har allt 
,missgirl,2006-09-11T18:30Z, det går ganska fort att ladda ner denna!!
,de_pe,2007-03-28T18:21Z,de tog 1.5 min för mig:D ni kanske borde köpa nya dastorer aller uppdatera eret internet sopor!!!!!
,basse4899,2007-04-28T18:34Z,seeed?
