Filename,Size,Unit
/1978 Toto/01 - Childs Anthem.mp3,3.81,M
/1978 Toto/02 - Ill Supply The Love.mp3,5.17,M
/1978 Toto/03 - Georgy Porgy.mp3,5.7,M
/1978 Toto/04 - Manuela Run.mp3,5.38,M
/1978 Toto/05 - You Are The Flower.mp3,5.73,M
/1978 Toto/06 - Girl Goodbye.mp3,8.55,M
/1978 Toto/07 - Takin It Back.mp3,5.19,M
/1978 Toto/08 - Rockmaker.mp3,4.56,M
/1978 Toto/09 - Hold The Line.mp3,5.4,M
/1978 Toto/10 - Angela.mp3,6.53,M
/1978 Toto/Album back.jpg,158.53,K
/1978 Toto/Album front.jpg,136.45,K
/1979 Hydra/Album.jpg,6.67,K
/1979 Hydra/Toto - 01 - Hydra.mp3,17.22,M
/1979 Hydra/Toto - 02 - St George And The Dragon.mp3,10.86,M
/1979 Hydra/Toto - 03 - 03-99.mp3,12.05,M
/1979 Hydra/Toto - 04 - Lorraine.mp3,10.92,M
/1979 Hydra/Toto - 05 - All Us Boys.mp3,11.53,M
/1979 Hydra/Toto - 06 - Mama.mp3,11.97,M
/1979 Hydra/Toto - 07 - White Sister.mp3,12.92,M
/1979 Hydra/Toto - 08 - A Secret Love.mp3,7.17,M
/1979 Hydra/toto hydra.jpg,20.41,K
/1981 Turn Back/01-Gift With A Golden Gun.tarot.mp3,5.58,M
/1981 Turn Back/02-English Eyes.tarot.mp3,8.46,M
/1981 Turn Back/03-Live For Today.tarot.mp3,5.58,M
/1981 Turn Back/04-A Million Miles Away.tarot.mp3,6.38,M
/1981 Turn Back/05-Goodbye Elenore.tarot.mp3,6.78,M
/1981 Turn Back/06-I Think I Could Stand You Forever.tarot.mp3,7.38,M
/1981 Turn Back/07-Turn Back.tarot.mp3,5.5,M
/1981 Turn Back/08-If It's The Last Night.tarot.mp3,6.42,M
/1981 Turn Back/Album_b.jpg,38.75,K
/1981 Turn Back/Album_f.jpg,25.53,K
/1982 Greatest Hits/01 Toto - Rosanna.mp3,5.1,M
/1982 Greatest Hits/02 Toto - I wont hold you back.mp3,3.32,M
/1982 Greatest Hits/03 Toto - Waiting For Your Love.mp3,3.88,M
/1982 Greatest Hits/04 Toto - Make Believe.mp3,3.48,M
/1982 Greatest Hits/05 Toto - Good For You.mp3,3.03,M
/1982 Greatest Hits/06 Toto - It's A Feeling.mp3,2.87,M
/1982 Greatest Hits/07 Toto - Afraid Of Love.mp3,3.52,M
/1982 Greatest Hits/08 Toto - Lovers In The Night.mp3,4.06,M
/1982 Greatest Hits/09 Toto - We Made It.mp3,3.65,M
/1982 Greatest Hits/10 Toto -  Africa.mp3,4,M
/1982 Toto IV/0023a.jpg,144.48,K
/1982 Toto IV/0023b.jpg,210.7,K
/1982 Toto IV/01 Rosanna.mp3,10.21,M
/1982 Toto IV/02 Make believe.mp3,5.66,M
/1982 Toto IV/03 I won't hold you back.mp3,7.27,M
/1982 Toto IV/04 Good For You.mp3,3.03,M
/1982 Toto IV/05 It's a feeling.mp3,2.91,M
/1982 Toto IV/06 Afraid of love.mp3,7.08,M
/1982 Toto IV/07 Lovers in the night.mp3,6.1,M
/1982 Toto IV/08 We made it.mp3,5.5,M
/1982 Toto IV/09 Waiting for your love.mp3,5.81,M
/1982 Toto IV/10 Africa.mp3,7.47,M
/1982 Toto IV/list.jpg,22.99,K
/1982 Toto IV/toto_-_iv-front.jpg,144.9,K
/1984 & Brian Eno - Dune/01 Prologue.mp3,1.65,M
/1984 & Brian Eno - Dune/02 Main Title.mp3,1.22,M
/1984 & Brian Eno - Dune/03 Robot Fight.mp3,1.14,M
/1984 & Brian Eno - Dune/04 Leto's Theme.mp3,1.6,M
/1984 & Brian Eno - Dune/05 The Box.mp3,2.41,M
/1984 & Brian Eno - Dune/06 The Floating Fatman.mp3,1.31,M
/1984 & Brian Eno - Dune/07 Trip to Arrakis.mp3,2.39,M
/1984 & Brian Eno - Dune/08 First Attack.mp3,2.58,M
/1984 & Brian Eno - Dune/09 Prophesy Theme.mp3,3.98,M
/1984 & Brian Eno - Dune/10 Dune (Desert Theme).mp3,5.07,M
/1984 & Brian Eno - Dune/11 Paul Meets Chani.mp3,2.82,M
/1984 & Brian Eno - Dune/12 Prelude.mp3,937.65,K
/1984 & Brian Eno - Dune/13 Paul Takes theWater.mp3,2.63,M
/1984 & Brian Eno - Dune/14 Big Battle.mp3,2.87,M
/1984 & Brian Eno - Dune/15 Paul Kills Feyd.mp3,1.71,M
/1984 & Brian Eno - Dune/16 Final Dream.mp3,1.3,M
/1984 & Brian Eno - Dune/17 Take My Hand.mp3,2.41,M
/1984 & Brian Eno - Dune/Playlist.m3u,370,B
/1984 Isolation/01-Carmen.tarot.mp3,4.8,M
/1984 Isolation/02-Lion.tarot.mp3,6.63,M
/1984 Isolation/03-Stranger In Town.tarot.mp3,6.69,M
/1984 Isolation/04-Angel Don't Cry.tarot.mp3,6.09,M
/1984 Isolation/05-How Does It Feel.tarot.mp3,5.34,M
/1984 Isolation/06-Endless.tarot.mp3,5.18,M
/1984 Isolation/07-Isolation.tarot.mp3,5.68,M
/1984 Isolation/08-Mr. Friendly.tarot.mp3,6.08,M
/1984 Isolation/09-Change Of Heart.tarot.mp3,5.81,M
/1984 Isolation/10-Holyanna.tarot.mp3,5.98,M
/1984 Isolation/isolation1.jpg,41.72,K
/1984 Isolation/isolation2.jpg,64.07,K
/1986 Fahrenheit/01-Till The End.tarot.mp3,7.54,M
/1986 Fahrenheit/02-We Can Make It Tonight.tarot.mp3,5.99,M
/1986 Fahrenheit/03-Without Your Love.tarot.mp3,6.31,M
/1986 Fahrenheit/04-Can't Stand It Any Longer.tarot.mp3,6.46,M
/1986 Fahrenheit/05-I'll Be Over You.tarot.mp3,5.31,M
/1986 Fahrenheit/06-Fahrenheit.tarot.mp3,6.47,M
/1986 Fahrenheit/07-Somewhere Tonight.tarot.mp3,5.23,M
/1986 Fahrenheit/08-Could This Be Love.tarot.mp3,7.29,M
/1986 Fahrenheit/09-Lea.tarot.mp3,6.26,M
/1986 Fahrenheit/10-Don'T Stop Me Now.tarot.mp3,4.24,M
/1986 Fahrenheit/Album a.jpg,64.19,K
/1986 Fahrenheit/Album b.jpg,58.27,K
/1988 The Seventh One/01 Pamela.mp3,7.11,M
/1988 The Seventh One/02 You Got Me.mp3,4.42,M
/1988 The Seventh One/03 Anna.tarot.mp3,6.81,M
/1988 The Seventh One/04 Stop Loving You.mp3,6.17,M
/1988 The Seventh One/05 Mushanga.tarot.mp3,7.76,M
/1988 The Seventh One/06 Stay Away.tarot.mp3,7.64,M
/1988 The Seventh One/07 Straight For The Heart.tarot.mp3,5.82,M
/1988 The Seventh One/08 Only The Children.tarot.mp3,5.79,M
/1988 The Seventh One/09 A Thousand Years.tarto.mp3,6.76,M
/1988 The Seventh One/10 These Chains.tarot.mp3,6.93,M
/1988 The Seventh One/11 Home Of The Brave.mp3,9.33,M
/1988 The Seventh One/Album a.jpg,118.27,K
/1988 The Seventh One/Album b.jpg,141.37,K
/1990 Past To Present 1977-1990/text/toto - 99.txt,399,B
/1990 Past To Present 1977-1990/text/toto - africa.txt,858,B
/1990 Past To Present 1977-1990/text/toto - animal.txt,1.16,K
/1990 Past To Present 1977-1990/text/toto - can you hear what i'm saying.txt,878,B
/1990 Past To Present 1977-1990/text/toto - georgy porgy.txt,541,B
/1990 Past To Present 1977-1990/text/toto - hold the line.txt,559,B
/1990 Past To Present 1977-1990/text/toto - i won't hold you back.txt,622,B
/1990 Past To Present 1977-1990/text/toto - i'll be over you.txt,563,B
/1990 Past To Present 1977-1990/text/toto - love has the power.txt,1.07,K
/1990 Past To Present 1977-1990/text/toto - out of love.txt,884,B
/1990 Past To Present 1977-1990/text/toto - pamela.txt,745,B
/1990 Past To Present 1977-1990/text/toto - rosanna.txt,611,B
/1990 Past To Present 1977-1990/text/toto - stop loving you.txt,979,B
/1990 Past To Present 1977-1990/01 Love Has The Power.mp3,9.16,M
/1990 Past To Present 1977-1990/02 Africa.mp3,6.83,M
/1990 Past To Present 1977-1990/03 Hold The Line.mp3,5.41,M
/1990 Past To Present 1977-1990/04 Out Of Love.mp3,8.12,M
/1990 Past To Present 1977-1990/05 Georgy Porgy.mp3,5.69,M
/1990 Past To Present 1977-1990/06 Ill Be Over You.mp3,5.3,M
/1990 Past To Present 1977-1990/07 Can You Hear What Im Saying.mp3,6.92,M
/1990 Past To Present 1977-1990/08 Rosanna.mp3,7.65,M
/1990 Past To Present 1977-1990/09 I Won't Hold You Back.mp3,6.86,M
/1990 Past To Present 1977-1990/10 Stop Loving You.mp3,6.18,M
/1990 Past To Present 1977-1990/11 99.mp3,7.17,M
/1990 Past To Present 1977-1990/12 Pamela.mp3,7.12,M
/1990 Past To Present 1977-1990/13 Animal.mp3,6.94,M
/1990 Past To Present 1977-1990/Album.jpg,11.47,K
/1992 Kingdom Of Desire/01-Gypsy Train.tarot.mp3,9.32,M
/1992 Kingdom Of Desire/02-Don't Chain My Heart.tarot.mp3,6.6,M
/1992 Kingdom Of Desire/03-Never Enough.tarot.mp3,7.94,M
/1992 Kingdom Of Desire/04-How Many Times.tarot.mp3,7.89,M
/1992 Kingdom Of Desire/05-2 Hearts.tarot.mp3,7.21,M
/1992 Kingdom Of Desire/06-Wings Of Time.tarot.mp3,10.29,M
/1992 Kingdom Of Desire/07-She Knows The Devil.tarot.mp3,7.49,M
/1992 Kingdom Of Desire/08-The Other Side.tarot.mp3,6.47,M
/1992 Kingdom Of Desire/09-Only You.tarot.mp3,6.2,M
/1992 Kingdom Of Desire/10-Kingdom Of Desire.tarot.mp3,10.02,M
/1992 Kingdom Of Desire/11-Jake To The Bone.tarot.mp3,9.73,M
/1992 Kingdom Of Desire/Album_b.jpg,98.65,K
/1992 Kingdom Of Desire/Album_f.jpg,89.92,K
/1993 Absolutely Live/CD1/01 - Hydra.mp3,10.35,M
/1993 Absolutely Live/CD1/02 - Rosanna.mp3,10.53,M
/1993 Absolutely Live/CD1/03 - Kingdom of Desire.mp3,10.12,M
/1993 Absolutely Live/CD1/04 - Georgy Porgy.mp3,4.86,M
/1993 Absolutely Live/CD1/05 - 99.mp3,3.95,M
/1993 Absolutely Live/CD1/06 - I Won't Hold You Back.mp3,2.5,M
/1993 Absolutely Live/CD1/07 - Don't Stop Me Now.mp3,3.56,M
/1993 Absolutely Live/CD1/08 - Africa.mp3,7.88,M
/1993 Absolutely Live/CD2/01- Don't Chain My Heart.mp3,9.24,M
/1993 Absolutely Live/CD2/02 - I'll Be Over You.mp3,6.96,M
/1993 Absolutely Live/CD2/03 - Home of the Brave.mp3,9.35,M
/1993 Absolutely Live/CD2/04 - Hold the Line.mp3,13.98,M
/1993 Absolutely Live/CD2/05 - With A Little Help From My Friends.mp3,12.9,M
/1993 Absolutely Live/Toto - Abslutely live - davanti.jpg,95.51,K
/1993 Absolutely Live/Toto - Abslutely live - dietro.jpg,91.23,K
/1993 Absolutely Live/toto_-_absolutely_live_a.jpeg,170.28,K
/1993 Absolutely Live/toto_-_absolutely_live_a1.jpeg,88.92,K
/1993 Absolutely Live/toto_-_absolutely_live_ab.jpeg,92.27,K
/1993 Absolutely Live/toto_-_absolutely_live_b.jpeg,128.75,K
/1993 Absolutely Live/toto_-_absolutely_live_b1.jpeg,112.02,K
/1993 Absolutely Live/toto_-_absolutely_live_cd1.jpeg,63.31,K
/1993 Absolutely Live/toto_-_absolutely_live_cd2.jpeg,64.14,K
/1994 Classic Toto Hits - Bobby Kimball & Frankfurt Rock Orchestra/01 - Child's Anthem.mp3,3.1,M
