Filename,Size,Unit
/01-the_perishers_-_weekends-sphmp3.mp3,6.78,M
/02-the_perishers_-_sway-sphmp3.mp3,5.98,M
/03-the_perishers_-_a_reminder-sphmp3.mp3,5.42,M
/04-the_perishers_-_my_heart-sphmp3.mp3,4.81,M
/05-the_perishers_-_nothing_like_you_and_i-sphmp3.mp3,4.91,M
/06-the_perishers_-_trouble_sleeping-sphmp3.mp3,6.67,M
/07-the_perishers_-_still_here-sphmp3.mp3,5.2,M
/08-the_perishers_-_going_out-sphmp3.mp3,5.04,M
/09-the_perishers_-_pills-sphmp3.mp3,4.42,M
/10-the_perishers_-_let_there_be_morning-sphmp3.mp3,6.7,M
