User Type,Username,Date,Text
,moral,2004-11-16T08:55Z,Seeda snälla. Vill verkligen få ner detta :P
,Mp3chrille,2004-11-16T09:34Z,Jaaaaaaaaaa vi vill ha denna...verkar komplett  :P
,yoci,2004-11-16T14:54Z,Förlåt alla det var absolut inte meningen att det skulle bli så. slängde upp den innan jag åkte till jobbet och Azureus letade efter filerna i fel mapp. Sorry...
,yoci,2004-11-16T17:27Z,nu verkar the pirate bay ha lite problem med så nu är det inte mitt fel ifall det inte funkar.
,yoci,2004-11-16T18:53Z,Det fungerar här nu. Hittar den bland de nyaste under kategorin TV
,yoci,2004-11-16T19:15Z,bra bra :)
,Perss00n_,2004-11-26T21:57Z,"Hmmm, Står att det finns 3 seeders men kan inte connecta till nån :'("
,majken_arvid,2004-12-11T10:45Z,"snälla seeda, vill definitiv inte missa att få tillgång till denna klassiker!!"
,ZlobbaN,2004-12-18T12:13Z,Kan ingen lägga upp original dvd-filmerna (2 st) plz
,ZlobbaN,2004-12-18T12:14Z,"opps låg visst redan uppe, sry :("
,WillieGarvin,2004-12-20T11:44Z,Någon som har omslaget till denna?
,Xstioph,2004-12-21T21:08Z,Åååh fan va gryyyymt!!! :D
,Nisse3,2005-01-05T00:57Z,seeda..
,siggo,2005-01-18T22:42Z,Skulle behöva någon vänlig själ som seedade lite så jag får hem det sista. Tack!
,Farbrormelon,2005-01-21T13:55Z,illa. jag trodde folk var villiga att dela med sig lite mer än så
,pepesbod,2005-02-17T15:42Z,vare bara 23 avsnitt 1991 lr...? och äre ingen som har kalendern kvar som kan scanna in den?? :D
,nchampion,2005-02-24T18:09Z,Seeda!
,sofie1988,2005-03-15T20:28Z,"seeda plz sitter fast på 99,7"
,w0oFF,2005-04-01T18:10Z,Jo jag har kalendern som jag kan scana in.. Men jag kan inte lägga upp den. De går inte:'(
,w0oFF,2005-04-01T18:11Z,Jag är nybörjare på Pirate Bay. men vad är senda och hur gör man  ?
,anibe,2005-04-08T19:56Z,Seeda... 
,johdahhh,2005-05-11T11:38Z,"snälla, seeda! :( 66,5 %"
,johdahhh,2005-05-11T12:13Z,Please! vill verkligen ha denna serie!
,jacksnipples,2005-05-11T16:50Z,många har redan bett om det men jag gör det igen......snälla seeda  65.5 %
,jacksnipples,2005-05-11T16:53Z,"För er som ville ha en bild på kalendern =)  

http://helgo.net/emma/julkalendrar.php?y=1991&t=tv"
,Draakh,2005-08-04T00:33Z,Snälla seeda!! 97.3% Måste ha den :)
,w01ph,2005-08-16T11:52Z,"1: Filmerna är värdelöst encodade, för att få sync måste man använda AVI Fixed

2: Seedingen suger.. Fortfarande inte färdigtankad!"
,BrittMuske,2006-01-03T15:37Z,Plz seed! :) Vill verkligen ha denna!
,snufsy,2006-06-17T15:42Z,Asså...kan ni seeda eller nått det går sååå segt
,shacar,2006-06-21T21:46Z,grym serie :) hehe seeda!!!
,trullsan,2006-08-27T14:10Z,SEEDA 99.9
,golip,2006-09-15T17:16Z,"Åhh va härligt! Äntligen hittar ja på Sunes jul, helt fatanstiskt :) Tusen tack"
,verajane,2006-09-26T19:11Z,detta är ju inte alls hella serien avsnit 24 fattas
,redtyphoon,2006-11-20T17:38Z,"har fastnat på 99,9 i några dagar nu nån som vet vad det är för fel?"
,Windowsvista,2006-12-26T11:01Z,"Sunes Jul Är det bästa som gjorts!!!!! 
seed!:) 


Vista"
,OscarNilsson,2007-05-28T16:34Z,"Seeda!  Seeda!!!

Snälla Snälla..sune är bara bäst i världen så seeda på så jag får hem den;) 

Fastnat på 98,6%!    TAck på förhand:)"
,dojjer,2008-07-16T01:53Z,seeeda :D
,grundlurad,2008-12-01T22:25Z,hahaaa fyfan vad klockrent! man måste ju älska piratebay 
,JenBluppen,2008-12-03T22:30Z,Snälla snälla seeda!!!! Har stått på 99.3 % i tre dygn nu och jag vill VERKLIGEN se sune så snälla snälla någon! Tack på förhand
[T],TrettioSju,2009-11-07T10:20Z,"Avsnitt 20 (Skolavslutning) saknas! De avsnitt som här heter 20-23 är i själva verket 21-24 (24 är längre än övriga)

http://www.imdb.com/title/tt0101213/episodes"
