User Type,Username,Date,Text
,sloridin,2005-04-12T09:28Z,Anyone know if this is NTSC or PAL?
,Level007,2005-04-12T10:41Z,http://www.imdb.com/title/tt0398712/
,Rengis,2005-04-12T13:11Z,Stort tack för denna!!!
,brunell,2005-04-12T17:03Z,Är denna screenern svartvit ibland eller har den stor och besvärande text under hela filmen?
,Rengis,2005-04-12T18:39Z,På samplen så ser man inget störande.
,st.EVIL,2005-04-13T07:26Z,"good quality and the sound its ok........... THANKs for a really good movie .... Its  better than the orginal version,if you ask me                                                      (i think its in NTSC becouse the colors looks in a special way( Its better in PAL).but im not 100% sure)"
,Azbrobit,2005-04-13T13:00Z,"Quality is Perfect BUT !!! 
The nfo file has WRONG information !!!
After downloading and testing the img file before burning I discovered that there is NO Menu, and NO Subtitel selection, nothing Zip 0.
The film starts just from the beginning.
Real dissappointment I must say. "
,Baads,2005-04-13T19:22Z,well.. If i understand the comment. so theres only swedish sub and no menu?? Because so maby it´s better to Download a film who is smaler?? or what??
,Extasy,2005-04-13T22:42Z,"It depends, this is with english audio and swedish sub."
,Smurf,2005-04-13T23:14Z,"Extasy: Bra jobbat och ett stort tack!!
:thumbsup:"
,Alucard400,2005-04-15T21:50Z,va faaan....det står ''Permission denied'' nu! Vad e det som pågår!!!? Jag tanka ju skit fort o på typ 87% så händer det här!!
,kingrob79,2005-04-16T19:34Z,seed please 
,evilking,2005-04-17T13:33Z,Denna relle har endast analogt ljud (vanlig stereo) bara så att ni vet. Tänkte bara informera er om det efterssom detta inte framgår av den otroligt dåliga nfo´n
,brother-bear,2005-04-20T17:18Z,Could someone explain to me how to burn this film can't get it to work
,KungPow,2005-04-20T21:27Z,"kan inte tanka denna film, det blir bara ansluter, har vart så i 2 dagar"
,kug,2005-04-22T16:07Z,cover : http://www.covers.to/index.php?pid=cove2&p=v&rid=17840&&por=3&mod=front+back
,ashselecta,2005-04-27T23:45Z,need help there so many seed on here but the download is real slow
,ashselecta,2005-04-27T23:46Z,"email me if you can to help improve my download from here... Got a 1mb line here and downloading at 10kb or under that cant be right...

Email me at ashselecta@hotmail.com if you can pls"
,Season81,2005-04-28T19:20Z,"Hvorfor ikke også med Danske subs??????

Why with no DANISH SUBS. ???????

Make movie`s on TPB(pirate bay) with Danish subs. 

Please"
,tommy79,2005-05-25T15:06Z,"Bra jobbat och ett stort tack!!
filmen är av god kvalite......."
,jacktripper,2005-05-25T18:42Z,Fins det någon som kan vara snäll och seeda? tack på förhand :-)
,jacktripper,2005-05-25T21:56Z,Men vad är detta för skoj kommer bara upp i 18kib/s så snälla seeda någon vänlig själ!!! 
,radiskull,2006-02-21T14:00Z,"Fy fan vad jag hatar när den stannar !
FFS i hate when i stops!"
,leirbag dirts,2006-11-22T10:46Z,"Kan någon vara snäll och seeda, har stannat på 25,7%! 
Tack på förhand!!"
,ossi303,2007-11-03T21:01Z,seeda
