Filename,Size,Unit
"/(1997) When You Land Here, It's Time To Return/00 - When You Land Here, It's Time To Return.m3u",218,B
"/(1997) When You Land Here, It's Time To Return/01 - Spanway Hits.ogg",2.7,M
"/(1997) When You Land Here, It's Time To Return/02 - Blast Valve.ogg",3.2,M
"/(1997) When You Land Here, It's Time To Return/03 - Untitled #1.ogg",1.71,M
"/(1997) When You Land Here, It's Time To Return/04 - Roziere.ogg",4.01,M
"/(1997) When You Land Here, It's Time To Return/05 - Untitled #2.ogg",1.02,M
"/(1997) When You Land Here, It's Time To Return/06 - Structo.ogg",4.43,M
"/(1997) When You Land Here, It's Time To Return/07 - Deluca.ogg",3.38,M
"/(1997) When You Land Here, It's Time To Return/08 - Mieke.ogg",2.16,M
"/(1997) When You Land Here, It's Time To Return/09 - The Shins.ogg",3.61,M
"/(1997) When You Land Here, It's Time To Return/10 - Vantage.ogg",2.53,M
"/(1997) When You Land Here, It's Time To Return/11 - Untitled #3.ogg",5.6,M
"/(2001) Oh, Inverted World/00 - Oh, Inverted World.m3u",288,B
"/(2001) Oh, Inverted World/01 - Caring Is Creepy.ogg",4.26,M
"/(2001) Oh, Inverted World/02 - One By One All Day.ogg",5.72,M
"/(2001) Oh, Inverted World/03 - Weird Divide.ogg",2.77,M
"/(2001) Oh, Inverted World/04 - Know Your Onion!.ogg",3.12,M
"/(2001) Oh, Inverted World/05 - Girl Inform Me.ogg",2.9,M
"/(2001) Oh, Inverted World/06 - New Slang.ogg",5.71,M
"/(2001) Oh, Inverted World/07 - The Celibate Life.ogg",2.65,M
"/(2001) Oh, Inverted World/08 - Girl on the Wing.ogg",3.4,M
"/(2001) Oh, Inverted World/09 - Your Algebra.ogg",3.28,M
"/(2001) Oh, Inverted World/10 - Pressed in a Book.ogg",3.7,M
"/(2001) Oh, Inverted World/11 - The Past and Pending.ogg",6.84,M
/(2003) Chutes Too Narrow/00 - Chutes Too Narrow.m3u,255,B
/(2003) Chutes Too Narrow/01 - Kissing The Lipless.ogg,4.47,M
/(2003) Chutes Too Narrow/02 - Mine's Not A High Horse.ogg,5,M
/(2003) Chutes Too Narrow/03 - So Says I.ogg,3.76,M
/(2003) Chutes Too Narrow/04 - Young Pilgrims.ogg,3.83,M
/(2003) Chutes Too Narrow/05 - Saint Simon.ogg,5.7,M
/(2003) Chutes Too Narrow/06 - Fighting In A Sack.ogg,3.25,M
/(2003) Chutes Too Narrow/07 - Pink Bullets.ogg,4.8,M
/(2003) Chutes Too Narrow/08 - Turn A Square.ogg,4.46,M
/(2003) Chutes Too Narrow/09 - Gone For Good.ogg,4.44,M
/(2003) Chutes Too Narrow/10 - Those To Come.ogg,4.93,M
/(2007) Wincing The Night Away/00 - Wincing The Night Away.m3u,244,B
/(2007) Wincing The Night Away/01 - Sleeping Lessons.ogg,5.61,M
/(2007) Wincing The Night Away/02 - Australia.ogg,5.74,M
/(2007) Wincing The Night Away/03 - Pam Berry.ogg,1.18,M
/(2007) Wincing The Night Away/04 - Phantom Limb.ogg,7.02,M
/(2007) Wincing The Night Away/05 - Sealegs.ogg,8.19,M
/(2007) Wincing The Night Away/06 - Red Rabbits.ogg,6.22,M
/(2007) Wincing The Night Away/07 - Turn On Me.ogg,5.35,M
/(2007) Wincing The Night Away/08 - Black Wave.ogg,4.58,M
/(2007) Wincing The Night Away/09 - Spilt Needles.ogg,5.53,M
/(2007) Wincing The Night Away/10 - Girl Sailor.ogg,5.02,M
/(2007) Wincing The Night Away/11 - A Comet Appears.ogg,4.82,M
