Filename,Size,Unit
/(1984) - Legend.jpg,114.64,K
/01 - Robin (The Hooded Man).mp3,3.23,M
/01 - Robin (The Hooded Man).TXT,154,B
/02 - Ancient Forest.mp3,3.46,M
/02 - Ancient Forest.TXT,636,B
/03 - Now Is Here.mp3,4.05,M
/03 - Now Is Here.TXT,364,B
/04 - Herne.mp3,5.9,M
/04 - Herne.TXT,215,B
/05 - Together We.mp3,4,M
/05 - Together We.TXT,165,B
/06 - Darkmere.mp3,2.32,M
/07 - Strange Land.mp3,3.67,M
/07 - Strange Land.TXT,378,B
/08 - Scarlet Inside.mp3,5.91,M
/08 - Scarlet Inside.TXT,576,B
/09 - Lady Marian.mp3,3.84,M
/10 - Battles.mp3,1.2,M
