User Type,Username,Date,Text
,titestef,2007-07-16T03:20Z,"eat my pussy, you fuck!   lol  "
,chossein,2007-07-16T04:01Z,Ok sure????
,Snowjob,2007-07-17T22:19Z,"This is a great ""College movie"" LOVED it when I was 15!... 35 now ;)"
,chossein,2007-07-18T11:35Z,Hey Guys I am going to repost this as I am not sure why but in my client the link/seed is showing DEAD.  Search for the torrent again and you should be able to find the new link/seed.  The ISO file name is the same .
,chossein,2007-07-20T00:40Z,Never mind it works just fine d/l away
,chossein,2007-07-21T20:28Z,impressive 21 d/ls and only for seeders?  
,ksoktogon,2007-07-23T21:55Z,http://www.amazon.com/Cant-Buy-Love-Patrick-Dempsey/dp/B000065V3H
,gimme5,2007-12-05T20:42Z,"please chossein, seed this at full speed if you can,...
i'll keep seeding after i got 100%"
,majiksnake,2008-03-10T19:03Z,"Awesome find!  I appreciate this.  To all the 80's junkies out there...can someone plz post 16 candles in this format?? Yes, there is one torrent out there for it but no one is seeding it.  Who would have guessed....."
,pirat_07,2008-06-12T00:16Z,i'll eat youre pussy
,titestef,2008-07-26T15:21Z,sure ? you ass ! lol
,LolaZaza,2009-06-30T03:20Z,"Plz seed, thank you:"
